,0,1,start,end,cor,pvalue
2496,360,518,RBAK,ZDHHC4,-0.8239263803680982,4.782053667648457e-05
2497,342,354,PSMA7,RALY,0.8239263803680982,4.782053667648457e-05
2498,518,360,ZDHHC4,RBAK,-0.8239263803680982,4.782053667648457e-05
2499,524,375,ZMYM5,RNF219,0.8238184486557387,4.8024825202946434e-05
2500,375,524,RNF219,ZMYM5,0.8238184486557387,4.8024825202946434e-05
2501,255,139,MBNL2,ELF1,0.8237106952886872,4.8229510559392515e-05
2502,139,255,ELF1,MBNL2,0.8237106952886872,4.8229510559392515e-05
2503,498,42,USPL1,BIVM,0.823529411764706,4.857553344934706e-05
2504,42,498,BIVM,USPL1,0.823529411764706,4.857553344934706e-05
2505,289,304,NHLRC3,PARP4,0.8235294117647058,4.8575533449347204e-05
2506,339,22,PRPF6,ARFGAP1,0.8235294117647058,4.8575533449347204e-05
2507,61,369,CCDC126,RFXAP,0.8235294117647058,4.8575533449347204e-05
2508,12,472,AHCY,TPP2,-0.8235294117647058,4.8575533449347204e-05
2509,369,61,RFXAP,CCDC126,0.8235294117647058,4.8575533449347204e-05
2510,352,532,RALA,ZNRF2,0.8235294117647058,4.8575533449347204e-05
2511,433,269,STARD3NL,MTMR6,0.8235294117647058,4.8575533449347204e-05
2512,16,314,ALG5,PFDN4,0.8235294117647058,4.8575533449347204e-05
2513,472,12,TPP2,AHCY,-0.8235294117647058,4.8575533449347204e-05
2514,450,499,TDRD3,UTP14C,0.8235294117647058,4.8575533449347204e-05
2515,499,450,UTP14C,TDRD3,0.8235294117647058,4.8575533449347204e-05
2516,282,124,NDUFA4,DPM1,0.8235294117647058,4.8575533449347204e-05
2517,194,397,HMGB1,SKA3,0.8235294117647058,4.8575533449347204e-05
2518,304,289,PARP4,NHLRC3,0.8235294117647058,4.8575533449347204e-05
2519,124,282,DPM1,NDUFA4,0.8235294117647058,4.8575533449347204e-05
2520,22,339,ARFGAP1,PRPF6,0.8235294117647058,4.8575533449347204e-05
2521,269,433,MTMR6,STARD3NL,0.8235294117647058,4.8575533449347204e-05
2522,532,352,ZNRF2,RALA,0.8235294117647058,4.8575533449347204e-05
2523,397,194,SKA3,HMGB1,0.8235294117647058,4.8575533449347204e-05
2524,314,16,PFDN4,ALG5,0.8235294117647058,4.8575533449347204e-05
2525,370,6,RGS19,ADA,0.8235294117647058,4.8575533449347204e-05
2526,6,370,ADA,RGS19,0.8235294117647058,4.8575533449347204e-05
2527,331,494,POLR1D,UGGT2,0.8233135031907961,4.899037844471129e-05
2528,494,331,UGGT2,POLR1D,0.8233135031907961,4.899037844471129e-05
2529,501,441,VPS36,SUGT1,0.8233128834355827,4.899157352765169e-05
2530,149,354,ESD,RALY,-0.8233128834355827,4.899157352765169e-05
2531,354,149,RALY,ESD,-0.8233128834355827,4.899157352765169e-05
2532,441,501,SUGT1,VPS36,0.8233128834355827,4.899157352765169e-05
2533,530,233,ZNF341,KLHL7,-0.823204574998022,4.920080453674824e-05
2534,233,530,KLHL7,ZNF341,-0.823204574998022,4.920080453674824e-05
2535,255,219,MBNL2,ITCH,0.823096444210918,4.941044423179471e-05
2536,219,255,ITCH,MBNL2,0.823096444210918,4.941044423179471e-05
2537,268,523,MTIF3,ZMYM2,0.8228082478482177,4.997287402054048e-05
2538,58,34,CBFA2T2,ATP9A,0.8228082478482177,4.997287402054048e-05
2539,206,63,ID1,CDADC1,-0.8228082478482177,4.997287402054048e-05
2540,453,260,TGDS,MIPEP,0.8228082478482177,4.997287402054048e-05
2541,533,409,ZSWIM1,SLCO4A1,0.8228082478482177,4.997287402054048e-05
2542,282,398,NDUFA4,SKAP2,0.8228082478482177,4.997287402054048e-05
2543,398,282,SKAP2,NDUFA4,0.8228082478482177,4.997287402054048e-05
2544,491,398,UCHL3,SKAP2,0.8228082478482177,4.997287402054048e-05
2545,523,268,ZMYM2,MTIF3,0.8228082478482177,4.997287402054048e-05
2546,188,496,GTF2F2,USP12,0.8228082478482177,4.997287402054048e-05
2547,34,58,ATP9A,CBFA2T2,0.8228082478482177,4.997287402054048e-05
2548,260,453,MIPEP,TGDS,0.8228082478482177,4.997287402054048e-05
2549,459,220,TMEM106B,ITM2B,0.8228082478482177,4.997287402054048e-05
2550,220,459,ITM2B,TMEM106B,0.8228082478482177,4.997287402054048e-05
2551,63,206,CDADC1,ID1,-0.8228082478482177,4.997287402054048e-05
2552,409,533,SLCO4A1,ZSWIM1,0.8228082478482177,4.997287402054048e-05
2553,496,188,USP12,GTF2F2,0.8228082478482177,4.997287402054048e-05
2554,398,491,SKAP2,UCHL3,0.8228082478482177,4.997287402054048e-05
2555,435,493,STK24,UFM1,0.8228082478482176,4.997287402054075e-05
2556,205,259,ICA1,MIOS,0.8228082478482176,4.997287402054075e-05
2557,469,500,TP53RK,VAPB,0.8228082478482176,4.997287402054075e-05
2558,259,205,MIOS,ICA1,0.8228082478482176,4.997287402054075e-05
2559,499,139,UTP14C,ELF1,0.8228082478482176,4.997287402054075e-05
2560,265,304,MPHOSPH8,PARP4,0.8228082478482176,4.997287402054075e-05
2561,139,499,ELF1,UTP14C,0.8228082478482176,4.997287402054075e-05
2562,493,435,UFM1,STK24,0.8228082478482176,4.997287402054075e-05
2563,500,469,VAPB,TP53RK,0.8228082478482176,4.997287402054075e-05
2564,139,319,ELF1,PIBF1,0.8228082478482176,4.997287402054075e-05
2565,319,139,PIBF1,ELF1,0.8228082478482176,4.997287402054075e-05
2566,304,265,PARP4,MPHOSPH8,0.8228082478482176,4.997287402054075e-05
2567,220,521,ITM2B,ZGPAT,-0.8226993865030675,5.018672368232526e-05
2568,242,375,LMO7,RNF219,0.8226993865030675,5.018672368232526e-05
2569,521,220,ZGPAT,ITM2B,-0.8226993865030675,5.018672368232526e-05
2570,375,242,RNF219,LMO7,0.8226993865030675,5.018672368232526e-05
2571,99,447,CUL4A,TBC1D4,0.8225919412862833,5.039854829910708e-05
2572,447,99,TBC1D4,CUL4A,0.8225919412862833,5.039854829910708e-05
2573,47,48,BZW2,C1GALT1,0.8220865084021363,5.140514476142227e-05
2574,48,47,C1GALT1,BZW2,0.8220865084021363,5.140514476142227e-05
2575,352,328,RALA,PMS2,0.8220865084021362,5.1405144761422406e-05
2576,328,352,PMS2,RALA,0.8220865084021362,5.1405144761422406e-05
2577,243,113,LNX2,DIS3,0.8220858895705521,5.1406387517437764e-05
2578,529,429,ZNF335,SRC,0.8220858895705521,5.1406387517437764e-05
2579,113,243,DIS3,LNX2,0.8220858895705521,5.1406387517437764e-05
2580,386,501,SACS,VPS36,0.8220858895705521,5.1406387517437764e-05
2581,501,386,VPS36,SACS,0.8220858895705521,5.1406387517437764e-05
2582,429,529,SRC,ZNF335,0.8220858895705521,5.1406387517437764e-05
2583,524,243,ZMYM5,LNX2,0.8219768276825887,5.1625805209940657e-05
2584,243,524,LNX2,ZMYM5,0.8219768276825887,5.1625805209940657e-05
2585,67,470,CDK5RAP1,TP53TG5,0.8217377584649972,5.210954628787696e-05
2586,470,67,TP53TG5,CDK5RAP1,0.8217377584649972,5.210954628787696e-05
2587,63,472,CDADC1,TPP2,0.8215820060481458,5.2426754331952766e-05
2588,179,502,GLCCI1,VPS41,0.8215820060481458,5.2426754331952766e-05
2589,369,220,RFXAP,ITM2B,0.8215820060481458,5.2426754331952766e-05
2590,220,369,ITM2B,RFXAP,0.8215820060481458,5.2426754331952766e-05
2591,267,295,MRPS31,NUFIP1,0.8215820060481458,5.2426754331952766e-05
2592,429,295,SRC,NUFIP1,-0.8215820060481458,5.2426754331952766e-05
2593,295,429,NUFIP1,SRC,-0.8215820060481458,5.2426754331952766e-05
2594,295,267,NUFIP1,MRPS31,0.8215820060481458,5.2426754331952766e-05
2595,502,179,VPS41,GLCCI1,0.8215820060481458,5.2426754331952766e-05
2596,472,63,TPP2,CDADC1,0.8215820060481458,5.2426754331952766e-05
2597,501,299,VPS36,OSBPL3,0.8214723926380368,5.265097038740143e-05
2598,457,265,TM9SF2,MPHOSPH8,0.8214723926380368,5.265097038740143e-05
2599,265,457,MPHOSPH8,TM9SF2,0.8214723926380368,5.265097038740143e-05
2600,296,398,NUPL2,SKAP2,0.8214723926380368,5.265097038740143e-05
2601,398,296,SKAP2,NUPL2,0.8214723926380368,5.265097038740143e-05
2602,299,501,OSBPL3,VPS36,0.8214723926380368,5.265097038740143e-05
2603,429,220,SRC,ITM2B,-0.8214723926380367,5.265097038740171e-05
2604,220,429,ITM2B,SRC,-0.8214723926380367,5.265097038740171e-05
2605,99,268,CUL4A,MTIF3,0.8213641921201844,5.287308934745142e-05
2606,99,71,CUL4A,CENPJ,0.8213641921201844,5.287308934745142e-05
2607,268,99,MTIF3,CUL4A,0.8213641921201844,5.287308934745142e-05
2608,71,99,CENPJ,CUL4A,0.8213641921201844,5.287308934745142e-05
2609,151,47,EXOSC8,BZW2,0.8213629540248721,5.287563553398564e-05
2610,243,312,LNX2,PDS5B,0.8213629540248721,5.287563553398564e-05
2611,81,493,COG3,UFM1,0.8213629540248721,5.287563553398564e-05
2612,312,243,PDS5B,LNX2,0.8213629540248721,5.287563553398564e-05
2613,493,81,UFM1,COG3,0.8213629540248721,5.287563553398564e-05
2614,47,151,BZW2,EXOSC8,0.8213629540248721,5.287563553398564e-05
2615,113,255,DIS3,MBNL2,0.8212536909776099,5.3100746663221604e-05
2616,255,113,MBNL2,DIS3,0.8212536909776099,5.3100746663221604e-05
2617,494,355,UGGT2,RAP2A,0.821078431372549,5.3463517011449264e-05
2618,351,469,RAE1,TP53RK,0.821078431372549,5.3463517011449264e-05
2619,332,59,POMP,CBX3,0.821078431372549,5.3463517011449264e-05
2620,120,24,DNAJC5,ARFRP1,0.821078431372549,5.3463517011449264e-05
2621,131,12,EDEM2,AHCY,0.821078431372549,5.3463517011449264e-05
2622,12,131,AHCY,EDEM2,0.821078431372549,5.3463517011449264e-05
2623,355,494,RAP2A,UGGT2,0.821078431372549,5.3463517011449264e-05
2624,472,268,TPP2,MTIF3,0.821078431372549,5.3463517011449264e-05
2625,440,79,SUCLA2,CLN5,0.821078431372549,5.3463517011449264e-05
2626,460,24,TMEM184A,ARFRP1,0.821078431372549,5.3463517011449264e-05
2627,90,144,CPVL,EPB41L1,-0.821078431372549,5.3463517011449264e-05
2628,59,257,CBX3,MED4,0.821078431372549,5.3463517011449264e-05
2629,59,332,CBX3,POMP,0.821078431372549,5.3463517011449264e-05
2630,251,164,MANBAL,FITM2,0.821078431372549,5.3463517011449264e-05
2631,290,425,NNAT,SPATA13,0.821078431372549,5.3463517011449264e-05
2632,248,259,LSM5,MIOS,0.821078431372549,5.3463517011449264e-05
2633,469,351,TP53RK,RAE1,0.821078431372549,5.3463517011449264e-05
2634,257,59,MED4,CBX3,0.821078431372549,5.3463517011449264e-05
2635,187,411,GSS,SNHG11,0.821078431372549,5.3463517011449264e-05
2636,144,90,EPB41L1,CPVL,-0.821078431372549,5.3463517011449264e-05
2637,3,460,ACSS2,TMEM184A,0.821078431372549,5.3463517011449264e-05
2638,161,483,FBXL18,TTYH3,0.821078431372549,5.3463517011449264e-05
2639,453,433,TGDS,STARD3NL,0.821078431372549,5.3463517011449264e-05
2640,460,3,TMEM184A,ACSS2,0.821078431372549,5.3463517011449264e-05
2641,433,453,STARD3NL,TGDS,0.821078431372549,5.3463517011449264e-05
2642,268,472,MTIF3,TPP2,0.821078431372549,5.3463517011449264e-05
2643,162,214,FBXL3,INTS6,0.821078431372549,5.3463517011449264e-05
2644,425,290,SPATA13,NNAT,0.821078431372549,5.3463517011449264e-05
2645,259,248,MIOS,LSM5,0.821078431372549,5.3463517011449264e-05
2646,24,460,ARFRP1,TMEM184A,0.821078431372549,5.3463517011449264e-05
2647,483,161,TTYH3,FBXL18,0.821078431372549,5.3463517011449264e-05
2648,164,251,FITM2,MANBAL,0.821078431372549,5.3463517011449264e-05
2649,24,120,ARFRP1,DNAJC5,0.821078431372549,5.3463517011449264e-05
2650,79,440,CLN5,SUCLA2,0.821078431372549,5.3463517011449264e-05
2651,214,162,INTS6,FBXL3,0.821078431372549,5.3463517011449264e-05
2652,411,187,SNHG11,GSS,0.821078431372549,5.3463517011449264e-05
2653,346,321,PXMP4,PIGU,0.8208595136134763,5.391959073843041e-05
2654,321,346,PIGU,PXMP4,0.8208595136134763,5.391959073843041e-05
2655,204,493,HSPH1,UFM1,0.8208588957055215,5.392088266308112e-05
2656,429,267,SRC,MRPS31,-0.8208588957055215,5.392088266308112e-05
2657,267,429,MRPS31,SRC,-0.8208588957055215,5.392088266308112e-05
2658,294,441,NUDT15,SUGT1,0.8208588957055215,5.392088266308112e-05
2659,441,294,SUGT1,NUDT15,0.8208588957055215,5.392088266308112e-05
2660,493,204,UFM1,HSPH1,0.8208588957055215,5.392088266308112e-05
2661,63,204,CDADC1,HSPH1,0.8208588957055214,5.3920882663081404e-05
2662,204,63,HSPH1,CDADC1,0.8208588957055214,5.3920882663081404e-05
2663,512,66,XPO4,CDK13,0.8207490803671555,5.41509002062584e-05
2664,66,512,CDK13,XPO4,0.8207490803671555,5.41509002062584e-05
2665,446,419,TAX1BP1,SNX13,0.820355764248074,5.498153873492064e-05
2666,460,149,TMEM184A,ESD,-0.820355764248074,5.498153873492064e-05
2667,419,446,SNX13,TAX1BP1,0.820355764248074,5.498153873492064e-05
2668,318,275,PHF20,NAA16,0.820355764248074,5.498153873492064e-05
2669,275,318,NAA16,PHF20,0.820355764248074,5.498153873492064e-05
2670,149,460,ESD,TMEM184A,-0.820355764248074,5.498153873492064e-05
2671,381,319,RPL21,PIBF1,0.820355764248074,5.498153873492064e-05
2672,319,381,PIBF1,RPL21,0.820355764248074,5.498153873492064e-05
2673,502,446,VPS41,TAX1BP1,0.820355764248074,5.498153873492064e-05
2674,135,269,EIF2AK1,MTMR6,0.820355764248074,5.498153873492064e-05
2675,453,205,TGDS,ICA1,0.820355764248074,5.498153873492064e-05
2676,205,453,ICA1,TGDS,0.820355764248074,5.498153873492064e-05
2677,269,135,MTMR6,EIF2AK1,0.820355764248074,5.498153873492064e-05
2678,446,502,TAX1BP1,VPS41,0.820355764248074,5.498153873492064e-05
2679,14,119,AKAP11,DNAJC3,0.8203557642480739,5.498153873492092e-05
2680,501,214,VPS36,INTS6,0.8203557642480739,5.498153873492092e-05
2681,119,14,DNAJC3,AKAP11,0.8203557642480739,5.498153873492092e-05
2682,363,14,RBM26,AKAP11,0.8203557642480739,5.498153873492092e-05
2683,14,363,AKAP11,RBM26,0.8203557642480739,5.498153873492092e-05
2684,3,429,ACSS2,SRC,0.8203557642480739,5.498153873492092e-05
2685,257,204,MED4,HSPH1,0.8203557642480739,5.498153873492092e-05
2686,23,513,ARFGEF2,YTHDF1,0.8203557642480739,5.498153873492092e-05
2687,204,257,HSPH1,MED4,0.8203557642480739,5.498153873492092e-05
2688,513,23,YTHDF1,ARFGEF2,0.8203557642480739,5.498153873492092e-05
2689,429,3,SRC,ACSS2,0.8203557642480739,5.498153873492092e-05
2690,214,501,INTS6,VPS36,0.8203557642480739,5.498153873492092e-05
2691,175,312,GET4,PDS5B,-0.8196325188248164,5.653701960945361e-05
2692,527,214,ZNF217,INTS6,0.8196325188248164,5.653701960945361e-05
2693,81,403,COG3,SLC25A30,0.8196325188248164,5.653701960945361e-05
2694,403,81,SLC25A30,COG3,0.8196325188248164,5.653701960945361e-05
2695,312,175,PDS5B,GET4,-0.8196325188248164,5.653701960945361e-05
2696,214,527,INTS6,ZNF217,0.8196325188248164,5.653701960945361e-05
2697,339,492,PRPF6,UCKL1,0.8196325188248164,5.653701960945361e-05
2698,492,339,UCKL1,PRPF6,0.8196325188248164,5.653701960945361e-05
2699,518,516,ZDHHC4,ZC3H13,-0.8196319018404908,5.6538362231605645e-05
2700,516,518,ZC3H13,ZDHHC4,-0.8196319018404908,5.6538362231605645e-05
2701,398,100,SKAP2,CYCS,0.8196319018404907,5.65383622316058e-05
2702,493,234,UFM1,KPNA3,0.8196319018404907,5.65383622316058e-05
2703,234,493,KPNA3,UFM1,0.8196319018404907,5.65383622316058e-05
2704,100,398,CYCS,SKAP2,0.8196319018404907,5.65383622316058e-05
2705,64,81,CDC16,COG3,0.8195213330517221,5.6779406114790126e-05
2706,81,64,COG3,CDC16,0.8195213330517221,5.6779406114790126e-05
2707,268,265,MTIF3,MPHOSPH8,0.8191295224480021,5.7640557663265864e-05
2708,459,419,TMEM106B,SNX13,0.8191295224480021,5.7640557663265864e-05
2709,354,251,RALY,MANBAL,0.8191295224480021,5.7640557663265864e-05
2710,232,219,KLF5,ITCH,0.8191295224480021,5.7640557663265864e-05
2711,265,268,MPHOSPH8,MTIF3,0.8191295224480021,5.7640557663265864e-05
2712,240,512,LIG4,XPO4,0.8191295224480021,5.7640557663265864e-05
2713,24,354,ARFRP1,RALY,0.8191295224480021,5.7640557663265864e-05
2714,512,240,XPO4,LIG4,0.8191295224480021,5.7640557663265864e-05
2715,219,232,ITCH,KLF5,0.8191295224480021,5.7640557663265864e-05
2716,251,354,MANBAL,RALY,0.8191295224480021,5.7640557663265864e-05
2717,354,24,RALY,ARFRP1,0.8191295224480021,5.7640557663265864e-05
2718,419,459,SNX13,TMEM106B,0.8191295224480021,5.7640557663265864e-05
2719,289,376,NHLRC3,RNF6,0.819129522448002,5.7640557663266006e-05
2720,376,289,RNF6,NHLRC3,0.819129522448002,5.7640557663266006e-05
2721,139,312,ELF1,PDS5B,0.8189074593940056,5.8133496935379857e-05
2722,312,139,PDS5B,ELF1,0.8189074593940056,5.8133496935379857e-05
2723,192,380,HIBADH,RPA3,0.8186274509803921,5.876012799925596e-05
2724,446,380,TAX1BP1,RPA3,0.8186274509803921,5.876012799925596e-05
2725,446,192,TAX1BP1,HIBADH,0.8186274509803921,5.876012799925596e-05
2726,453,319,TGDS,PIBF1,0.8186274509803921,5.876012799925596e-05
2727,192,446,HIBADH,TAX1BP1,0.8186274509803921,5.876012799925596e-05
2728,453,402,TGDS,SLC25A15,0.8186274509803921,5.876012799925596e-05
2729,269,486,MTMR6,TWISTNB,0.8186274509803921,5.876012799925596e-05
2730,269,359,MTMR6,RB1,0.8186274509803921,5.876012799925596e-05
2731,302,472,PAN3,TPP2,0.8186274509803921,5.876012799925596e-05
2732,491,282,UCHL3,NDUFA4,0.8186274509803921,5.876012799925596e-05
2733,380,192,RPA3,HIBADH,0.8186274509803921,5.876012799925596e-05
2734,389,152,SAP18,EYA2,-0.8186274509803921,5.876012799925596e-05
2735,491,352,UCHL3,RALA,0.8186274509803921,5.876012799925596e-05
2736,380,446,RPA3,TAX1BP1,0.8186274509803921,5.876012799925596e-05
2737,152,389,EYA2,SAP18,-0.8186274509803921,5.876012799925596e-05
2738,303,232,PARD6B,KLF5,0.8186274509803921,5.876012799925596e-05
2739,352,491,RALA,UCHL3,0.8186274509803921,5.876012799925596e-05
2740,251,12,MANBAL,AHCY,0.8186274509803921,5.876012799925596e-05
2741,359,269,RB1,MTMR6,0.8186274509803921,5.876012799925596e-05
2742,433,486,STARD3NL,TWISTNB,0.8186274509803921,5.876012799925596e-05
2743,124,314,DPM1,PFDN4,0.8186274509803921,5.876012799925596e-05
2744,282,491,NDUFA4,UCHL3,0.8186274509803921,5.876012799925596e-05
2745,402,453,SLC25A15,TGDS,0.8186274509803921,5.876012799925596e-05
2746,4,435,ACTB,STK24,-0.8186274509803921,5.876012799925596e-05
2747,232,303,KLF5,PARD6B,0.8186274509803921,5.876012799925596e-05
2748,472,11,TPP2,ADRM1,-0.8186274509803921,5.876012799925596e-05
2749,486,269,TWISTNB,MTMR6,0.8186274509803921,5.876012799925596e-05
2750,472,450,TPP2,TDRD3,0.8186274509803921,5.876012799925596e-05
2751,472,302,TPP2,PAN3,0.8186274509803921,5.876012799925596e-05
2752,435,4,STK24,ACTB,-0.8186274509803921,5.876012799925596e-05
2753,486,433,TWISTNB,STARD3NL,0.8186274509803921,5.876012799925596e-05
2754,319,453,PIBF1,TGDS,0.8186274509803921,5.876012799925596e-05
2755,11,472,ADRM1,TPP2,-0.8186274509803921,5.876012799925596e-05
2756,486,259,TWISTNB,MIOS,0.8186274509803921,5.876012799925596e-05
2757,12,251,AHCY,MANBAL,0.8186274509803921,5.876012799925596e-05
2758,259,486,MIOS,TWISTNB,0.8186274509803921,5.876012799925596e-05
2759,314,124,PFDN4,DPM1,0.8186274509803921,5.876012799925596e-05
2760,450,472,TDRD3,TPP2,0.8186274509803921,5.876012799925596e-05
2761,447,472,TBC1D4,TPP2,0.818627450980392,5.876012799925627e-05
2762,472,447,TPP2,TBC1D4,0.818627450980392,5.876012799925627e-05
2763,360,265,RBAK,MPHOSPH8,0.8184049079754602,5.926221100415439e-05
2764,265,360,MPHOSPH8,RBAK,0.8184049079754602,5.926221100415439e-05
2765,86,136,COMMD7,EIF2S2,0.8184049079754601,5.926221100415468e-05
2766,14,457,AKAP11,TM9SF2,0.8184049079754601,5.926221100415468e-05
2767,136,86,EIF2S2,COMMD7,0.8184049079754601,5.926221100415468e-05
2768,457,14,TM9SF2,AKAP11,0.8184049079754601,5.926221100415468e-05
2769,447,512,TBC1D4,XPO4,0.8179032806479303,6.04072233779608e-05
2770,493,257,UFM1,MED4,0.8179032806479303,6.04072233779608e-05
2771,391,487,SCRN1,UBAC2,0.8179032806479303,6.04072233779608e-05
2772,493,494,UFM1,UGGT2,0.8179032806479303,6.04072233779608e-05
2773,241,120,LIME1,DNAJC5,0.8179032806479303,6.04072233779608e-05
2774,498,501,USPL1,VPS36,0.8179032806479303,6.04072233779608e-05
2775,242,302,LMO7,PAN3,0.8179032806479303,6.04072233779608e-05
2776,79,526,CLN5,ZNF12,0.8179032806479303,6.04072233779608e-05
2777,499,501,UTP14C,VPS36,0.8179032806479303,6.04072233779608e-05
2778,479,12,TRPC4AP,AHCY,0.8179032806479303,6.04072233779608e-05
2779,12,479,AHCY,TRPC4AP,0.8179032806479303,6.04072233779608e-05
2780,487,391,UBAC2,SCRN1,0.8179032806479303,6.04072233779608e-05
2781,219,318,ITCH,PHF20,0.8179032806479303,6.04072233779608e-05
2782,257,493,MED4,UFM1,0.8179032806479303,6.04072233779608e-05
2783,287,429,NFE2L3,SRC,-0.8179032806479303,6.04072233779608e-05
2784,494,493,UGGT2,UFM1,0.8179032806479303,6.04072233779608e-05
2785,494,457,UGGT2,TM9SF2,0.8179032806479303,6.04072233779608e-05
2786,496,512,USP12,XPO4,0.8179032806479303,6.04072233779608e-05
2787,512,447,XPO4,TBC1D4,0.8179032806479303,6.04072233779608e-05
2788,501,498,VPS36,USPL1,0.8179032806479303,6.04072233779608e-05
2789,501,499,VPS36,UTP14C,0.8179032806479303,6.04072233779608e-05
2790,311,479,PDRG1,TRPC4AP,0.8179032806479303,6.04072233779608e-05
2791,120,241,DNAJC5,LIME1,0.8179032806479303,6.04072233779608e-05
2792,421,417,SNX8,SNTA1,0.8179032806479303,6.04072233779608e-05
2793,250,327,MAFK,PMEPA1,0.8179032806479303,6.04072233779608e-05
2794,184,149,GPR180,ESD,0.8179032806479303,6.04072233779608e-05
2795,149,184,ESD,GPR180,0.8179032806479303,6.04072233779608e-05
2796,512,496,XPO4,USP12,0.8179032806479303,6.04072233779608e-05
2797,417,421,SNTA1,SNX8,0.8179032806479303,6.04072233779608e-05
2798,302,242,PAN3,LMO7,0.8179032806479303,6.04072233779608e-05
2799,130,3,EBPL,ACSS2,-0.8179032806479303,6.04072233779608e-05
2800,429,287,SRC,NFE2L3,-0.8179032806479303,6.04072233779608e-05
2801,318,219,PHF20,ITCH,0.8179032806479303,6.04072233779608e-05
2802,479,311,TRPC4AP,PDRG1,0.8179032806479303,6.04072233779608e-05
2803,526,79,ZNF12,CLN5,0.8179032806479303,6.04072233779608e-05
2804,3,130,ACSS2,EBPL,-0.8179032806479303,6.04072233779608e-05
2805,327,250,PMEPA1,MAFK,0.8179032806479303,6.04072233779608e-05
2806,457,494,TM9SF2,UGGT2,0.8179032806479303,6.04072233779608e-05
2807,99,496,CUL4A,USP12,0.8176809446218877,6.09206606409044e-05
2808,349,52,RAB22A,C7orf31,0.8176809446218877,6.09206606409044e-05
2809,52,349,C7orf31,RAB22A,0.8176809446218877,6.09206606409044e-05
2810,496,99,USP12,CUL4A,0.8176809446218877,6.09206606409044e-05
2811,417,524,SNTA1,ZMYM5,-0.8176797120785723,6.092351715726201e-05
2812,512,524,XPO4,ZMYM5,0.8176797120785723,6.092351715726201e-05
2813,524,512,ZMYM5,XPO4,0.8176797120785723,6.092351715726201e-05
2814,524,417,ZMYM5,SNTA1,-0.8176797120785723,6.092351715726201e-05
2815,238,190,LCP1,HCK,0.8171779141104295,6.209589653062316e-05
2816,14,493,AKAP11,UFM1,0.8171779141104295,6.209589653062316e-05
2817,493,14,UFM1,AKAP11,0.8171779141104295,6.209589653062316e-05
2818,190,238,HCK,LCP1,0.8171779141104295,6.209589653062316e-05
2819,501,242,VPS36,LMO7,0.8171779141104294,6.209589653062347e-05
2820,441,1,SUGT1,ABHD13,0.8171779141104294,6.209589653062347e-05
2821,219,383,ITCH,RPRD1B,0.8171779141104294,6.209589653062347e-05
2822,242,139,LMO7,ELF1,0.8171779141104294,6.209589653062347e-05
2823,242,501,LMO7,VPS36,0.8171779141104294,6.209589653062347e-05
2824,383,219,RPRD1B,ITCH,0.8171779141104294,6.209589653062347e-05
2825,139,242,ELF1,LMO7,0.8171779141104294,6.209589653062347e-05
2826,1,441,ABHD13,SUGT1,0.8171779141104294,6.209589653062347e-05
2827,354,11,RALY,ADRM1,0.8166770388478584,6.328503121961003e-05
2828,398,269,SKAP2,MTMR6,0.8166770388478584,6.328503121961003e-05
2829,128,136,DYNLRB1,EIF2S2,0.8166770388478584,6.328503121961003e-05
2830,269,398,MTMR6,SKAP2,0.8166770388478584,6.328503121961003e-05
2831,11,354,ADRM1,RALY,0.8166770388478584,6.328503121961003e-05
2832,296,380,NUPL2,RPA3,0.8166770388478584,6.328503121961003e-05
2833,136,128,EIF2S2,DYNLRB1,0.8166770388478584,6.328503121961003e-05
2834,265,498,MPHOSPH8,USPL1,0.8166770388478584,6.328503121961003e-05
2835,498,265,USPL1,MPHOSPH8,0.8166770388478584,6.328503121961003e-05
2836,380,296,RPA3,NUPL2,0.8166770388478584,6.328503121961003e-05
2837,255,353,MBNL2,RALGAPB,0.8164531954557886,6.382263415991462e-05
2838,255,4,MBNL2,ACTB,-0.8164531954557886,6.382263415991462e-05
2839,353,255,RALGAPB,MBNL2,0.8164531954557886,6.382263415991462e-05
2840,4,255,ACTB,MBNL2,-0.8164531954557886,6.382263415991462e-05
2841,377,472,ROMO1,TPP2,-0.8161764705882353,6.449255889681146e-05
2842,302,4,PAN3,ACTB,-0.8161764705882353,6.449255889681146e-05
2843,148,164,ERGIC3,FITM2,0.8161764705882353,6.449255889681146e-05
2844,269,446,MTMR6,TAX1BP1,0.8161764705882353,6.449255889681146e-05
2845,332,319,POMP,PIBF1,0.8161764705882353,6.449255889681146e-05
2846,59,266,CBX3,MPP6,0.8161764705882353,6.449255889681146e-05
2847,80,48,CLYBL,C1GALT1,0.8161764705882353,6.449255889681146e-05
2848,486,124,TWISTNB,DPM1,0.8161764705882353,6.449255889681146e-05
2849,372,162,RNASEH2B,FBXL3,0.8161764705882353,6.449255889681146e-05
2850,164,148,FITM2,ERGIC3,0.8161764705882353,6.449255889681146e-05
2851,48,80,C1GALT1,CLYBL,0.8161764705882353,6.449255889681146e-05
2852,48,352,C1GALT1,RALA,0.8161764705882353,6.449255889681146e-05
2853,89,224,CPNE1,KBTBD7,0.8161764705882353,6.449255889681146e-05
2854,124,486,DPM1,TWISTNB,0.8161764705882353,6.449255889681146e-05
2855,472,377,TPP2,ROMO1,-0.8161764705882353,6.449255889681146e-05
