,0,1,start,end,cor,pvalue
448,1,70,ABHD13,FBXL3,0.797298547885828,3.3370459306207526e-11
449,70,1,FBXL3,ABHD13,0.797298547885828,3.3370459306207526e-11
450,147,243,PAN3,ZMYM5,0.7971555561406651,3.383860942021558e-11
451,243,147,ZMYM5,PAN3,0.7971555561406651,3.383860942021558e-11
452,139,34,NDFIP2,COG6,0.7970142812464648,3.430721593628842e-11
453,34,139,COG6,NDFIP2,0.7970142812464648,3.430721593628842e-11
454,209,1,TGDS,ABHD13,0.7959095843034599,3.818829613370288e-11
455,1,209,ABHD13,TGDS,0.7959095843034599,3.818829613370288e-11
456,138,60,NBEA,ENOX1,0.7945539214929357,4.3517399451070196e-11
457,60,138,ENOX1,NBEA,0.7945539214929357,4.3517399451070196e-11
458,34,3,COG6,AKAP11,0.7943544749752308,4.435819766080975e-11
459,3,34,AKAP11,COG6,0.7943544749752308,4.435819766080975e-11
460,34,232,COG6,VPS36,0.7941457700949199,4.525441148758631e-11
461,232,34,VPS36,COG6,0.7941457700949199,4.525441148758631e-11
462,158,5,POLR1D,ALG5,0.7934789450483335,4.823364687825095e-11
463,5,158,ALG5,POLR1D,0.7934789450483335,4.823364687825095e-11
464,12,151,ATP4B,PCDH8,0.7934369119708515,4.842750527525297e-11
465,151,12,PCDH8,ATP4B,0.7934369119708515,4.842750527525297e-11
466,236,3,XPO4,AKAP11,0.7934289775093386,4.8464181678008596e-11
467,3,236,AKAP11,XPO4,0.7934289775093386,4.8464181678008596e-11
468,22,125,CCDC70,MLNR,0.7932732047235846,4.918955427165179e-11
469,125,22,MLNR,CCDC70,0.7932732047235846,4.918955427165179e-11
470,85,125,GRK1,MLNR,0.7932446999640675,4.932339264494346e-11
471,125,85,MLNR,GRK1,0.7932446999640675,4.932339264494346e-11
472,83,209,GPR180,TGDS,0.7929417813044743,5.0767056922475305e-11
473,209,83,TGDS,GPR180,0.7929417813044743,5.0767056922475305e-11
474,127,122,MRPS31,MED4,0.7923556283590418,5.367440881666614e-11
475,122,127,MED4,MRPS31,0.7923556283590418,5.367440881666614e-11
476,110,151,KLHL1,PCDH8,0.7921768607854383,5.459188259904675e-11
477,151,110,PCDH8,KLHL1,0.7921768607854383,5.459188259904675e-11
478,101,34,ITM2B,COG6,0.7920483640916398,5.5260465732020826e-11
479,34,101,COG6,ITM2B,0.7920483640916398,5.5260465732020826e-11
480,176,40,RNF219,CUL4A,0.7919175717302501,5.594891503101221e-11
481,40,176,CUL4A,RNF219,0.7919175717302501,5.594891503101221e-11
482,83,176,GPR180,RNF219,0.7918183877773249,5.6476369347087776e-11
483,176,83,RNF219,GPR180,0.7918183877773249,5.6476369347087776e-11
484,119,193,MAB21L1,SLITRK1,0.7914363796908044,5.855198195257399e-11
485,193,119,SLITRK1,MAB21L1,0.7914363796908044,5.855198195257399e-11
486,59,226,ELF1,UFM1,0.7909559212868674,6.12646732443186e-11
487,226,59,UFM1,ELF1,0.7909559212868674,6.12646732443186e-11
488,237,82,ZAR1L,GPR12,0.7906959245762758,6.278159023097261e-11
489,82,237,GPR12,ZAR1L,0.7906959245762758,6.278159023097261e-11
490,176,97,RNF219,INTS6,0.7905340963739945,6.374355640167456e-11
491,97,176,INTS6,RNF219,0.7905340963739945,6.374355640167456e-11
492,87,151,GSX1,PCDH8,0.7903237938086412,6.501443967106104e-11
493,151,87,PCDH8,GSX1,0.7903237938086412,6.501443967106104e-11
494,217,158,TPT1,POLR1D,0.7902857630983879,6.524679854349302e-11
495,158,217,POLR1D,TPT1,0.7902857630983879,6.524679854349302e-11
496,82,198,GPR12,SOX1,0.7898818020681646,6.776370139728378e-11
497,198,82,SOX1,GPR12,0.7898818020681646,6.776370139728378e-11
498,211,48,TM9SF2,DIS3,0.7898164168220401,6.817959295666756e-11
499,48,211,DIS3,TM9SF2,0.7898164168220401,6.817959295666756e-11
500,175,119,RNF17,MAB21L1,0.789809106243671,6.822624209328988e-11
501,119,175,MAB21L1,RNF17,0.789809106243671,6.822624209328988e-11
502,47,171,DIAPH3,RFC3,0.7897399546419651,6.866899217832433e-11
503,171,47,RFC3,DIAPH3,0.7897399546419651,6.866899217832433e-11
504,12,119,ATP4B,MAB21L1,0.7895301563000217,7.002887564424075e-11
505,119,12,MAB21L1,ATP4B,0.7895301563000217,7.002887564424075e-11
506,127,173,MRPS31,RNASEH2B,0.7894071195015114,7.083814811447788e-11
507,173,127,RNASEH2B,MRPS31,0.7894071195015114,7.083814811447788e-11
508,125,43,MLNR,DCT,0.7886633003576217,7.592143892800365e-11
509,43,125,DCT,MLNR,0.7886633003576217,7.592143892800365e-11
510,237,43,ZAR1L,DCT,0.7884529205648874,7.74203802207722e-11
511,43,237,DCT,ZAR1L,0.7884529205648874,7.74203802207722e-11
512,83,1,GPR180,ABHD13,0.7878797228110798,8.164713821254655e-11
513,1,83,ABHD13,GPR180,0.7878797228110798,8.164713821254655e-11
514,22,198,CCDC70,SOX1,0.7877417197493403,8.269676441127277e-11
515,198,22,SOX1,CCDC70,0.7877417197493403,8.269676441127277e-11
516,83,48,GPR180,DIS3,0.7877199130476574,8.286378102361248e-11
517,48,83,DIS3,GPR180,0.7877199130476574,8.286378102361248e-11
518,85,193,GRK1,SLITRK1,0.7872080488681279,8.687664207848747e-11
519,193,85,SLITRK1,GRK1,0.7872080488681279,8.687664207848747e-11
520,239,148,ZDHHC20,PARP4,0.7865934544261475,9.193681406566914e-11
521,148,239,PARP4,ZDHHC20,0.7865934544261475,9.193681406566914e-11
522,129,111,MTMR6,KPNA3,0.7861990386987084,9.532910627809631e-11
523,111,129,KPNA3,MTMR6,0.7861990386987084,9.532910627809631e-11
524,203,148,STK24,PARP4,0.785817909157288,9.871888962765707e-11
525,148,203,PARP4,STK24,0.785817909157288,9.871888962765707e-11
526,34,211,COG6,TM9SF2,0.7853903849531046,1.0265634522200827e-10
527,211,34,TM9SF2,COG6,0.7853903849531046,1.0265634522200827e-10
528,158,226,POLR1D,UFM1,0.7853529181212545,1.0300837245696382e-10
529,226,158,UFM1,POLR1D,0.7853529181212545,1.0300837245696382e-10
530,85,43,GRK1,DCT,0.7853045707449235,1.0346431089076202e-10
531,43,85,DCT,GRK1,0.7853045707449235,1.0346431089076202e-10
532,176,1,RNF219,ABHD13,0.7851920859323815,1.0453246387904144e-10
533,1,176,ABHD13,RNF219,0.7851920859323815,1.0453246387904144e-10
534,111,1,KPNA3,ABHD13,0.7851260246566222,1.0516461355093303e-10
535,1,111,ABHD13,KPNA3,0.7851260246566222,1.0516461355093303e-10
536,1,227,ABHD13,UGGT2,0.7850908339438991,1.0550282698087611e-10
537,227,1,UGGT2,ABHD13,0.7850908339438991,1.0550282698087611e-10
538,34,224,COG6,UBL3,0.7848109090140731,1.082298791793151e-10
539,224,34,UBL3,COG6,0.7848109090140731,1.082298791793151e-10
540,97,29,INTS6,CKAP2,0.7846832457472543,1.0949551127760792e-10
541,29,97,CKAP2,INTS6,0.7846832457472543,1.0949551127760792e-10
542,98,208,IPO5,TFDP1,0.7844649505657465,1.1169201388044904e-10
543,208,98,TFDP1,IPO5,0.7844649505657465,1.1169201388044904e-10
544,174,22,RNF113B,CCDC70,0.7839831525865838,1.166876836455886e-10
545,22,174,CCDC70,RNF113B,0.7839831525865838,1.166876836455886e-10
546,48,135,DIS3,N4BP2L2,0.7839731468073484,1.167936288784673e-10
547,135,48,N4BP2L2,DIS3,0.7839731468073484,1.167936288784673e-10
548,31,209,CLN5,TGDS,0.7832741894390155,1.2442289178323816e-10
549,209,31,TGDS,CLN5,0.7832741894390155,1.2442289178323816e-10
550,174,198,RNF113B,SOX1,0.7828480305397547,1.2930232448433028e-10
551,198,174,SOX1,RNF113B,0.7828480305397547,1.2930232448433028e-10
552,85,198,GRK1,SOX1,0.7821485362162003,1.3770409570013492e-10
553,198,85,SOX1,GRK1,0.7821485362162003,1.3770409570013492e-10
554,236,29,XPO4,CKAP2,0.7819757612969402,1.3985712068616929e-10
555,29,236,CKAP2,XPO4,0.7819757612969402,1.3985712068616929e-10
556,87,82,GSX1,GPR12,0.7810781967777471,1.5156171708060968e-10
557,82,87,GPR12,GSX1,0.7810781967777471,1.5156171708060968e-10
558,48,111,DIS3,KPNA3,0.7807061094609491,1.5667932564825368e-10
559,111,48,KPNA3,DIS3,0.7807061094609491,1.5667932564825368e-10
560,129,101,MTMR6,ITM2B,0.7799710086058678,1.6727174737470888e-10
561,101,129,ITM2B,MTMR6,0.7799710086058678,1.6727174737470888e-10
562,211,1,TM9SF2,ABHD13,0.7797964353162551,1.698845106757854e-10
563,1,211,ABHD13,TM9SF2,0.7797964353162551,1.698845106757854e-10
564,158,209,POLR1D,TGDS,0.779728480349168,1.7091191654342758e-10
565,209,158,TGDS,POLR1D,0.779728480349168,1.7091191654342758e-10
566,243,230,ZMYM5,USPL1,0.7796050601666153,1.7279287648854128e-10
567,230,243,USPL1,ZMYM5,0.7796050601666153,1.7279287648854128e-10
568,110,237,KLHL1,ZAR1L,0.7795081728006381,1.742831079325641e-10
569,237,110,ZAR1L,KLHL1,0.7795081728006381,1.742831079325641e-10
570,139,211,NDFIP2,TM9SF2,0.7794743720265268,1.748058414743156e-10
571,211,139,TM9SF2,NDFIP2,0.7794743720265268,1.748058414743156e-10
572,48,31,DIS3,CLN5,0.7794685054558121,1.7489671900705615e-10
573,31,48,CLN5,DIS3,0.7794685054558121,1.7489671900705615e-10
574,111,203,KPNA3,STK24,0.77929333711432,1.7763079253094206e-10
575,203,111,STK24,KPNA3,0.77929333711432,1.7763079253094206e-10
576,213,8,TMTC4,ARHGEF7,0.7783056718708832,1.9381524785418608e-10
577,8,213,ARHGEF7,TMTC4,0.7783056718708832,1.9381524785418608e-10
578,227,34,UGGT2,COG6,0.7779148673658235,2.0059462980559185e-10
579,34,227,COG6,UGGT2,0.7779148673658235,2.0059462980559185e-10
580,198,125,SOX1,MLNR,0.7777499503785836,2.03521945778343e-10
581,125,198,MLNR,SOX1,0.7777499503785836,2.03521945778343e-10
582,124,7,MIR17HG,ARGLU1,0.7777298334194935,2.0388176630294807e-10
583,7,124,ARGLU1,MIR17HG,0.7777298334194935,2.0388176630294807e-10
584,85,82,GRK1,GPR12,0.777665049543273,2.0504459281025568e-10
585,82,85,GPR12,GRK1,0.777665049543273,2.0504459281025568e-10
586,242,48,ZMYM2,DIS3,0.7775548661377532,2.070366631516661e-10
587,48,242,DIS3,ZMYM2,0.7775548661377532,2.070366631516661e-10
588,101,70,ITM2B,FBXL3,0.7767463410269317,2.2222175476853907e-10
589,70,101,FBXL3,ITM2B,0.7767463410269317,2.2222175476853907e-10
590,1,173,ABHD13,RNASEH2B,0.7762630371827717,2.3179317190628468e-10
591,173,1,RNASEH2B,ABHD13,0.7762630371827717,2.3179317190628468e-10
592,220,1,TRIM13,ABHD13,0.7761737542774301,2.3360327758193666e-10
593,1,220,ABHD13,TRIM13,0.7761737542774301,2.3360327758193666e-10
594,223,203,UBAC2,STK24,0.7759434989267716,2.3833303783053184e-10
595,203,223,STK24,UBAC2,0.7759434989267716,2.3833303783053184e-10
