gene,ABCB5,ABHD12,ACSS1,ACTB,ADAM33,ADAP1,ADCYAP1R1,ADRA1D,AGR3,AIMP2,AMPH,AMZ1,ANGPT4,ANKMY2,AQP1,ARL4A,ATRN,AVL9,BANF2,BBS9,BFSP1,BMP2,BMPER,BTBD3,BZW2,C1GALT1,C20orf141,C20orf202,C20orf27,C20orf96,C7orf26,C7orf31,C7orf50,CARD11,CBX3,CCDC126,CCDC129,CDC25B,CDCA7L,CDS2,CENPB,CHGB,CHN2,CHST12,COL28A1,COX19,CPVL,CPXM1,CREB5,CRHR2,CRLS1,CRNKL1,CSNK2A1,CST1,CST11,CST2,CST3,CST4,CST5,CST9,CSTL1,CYCS,CYP2W1,CYTH3,DAGLB,DDRGK1,DEFB126,DSTN,DTD1,EBF4,EIF2AK1,EIF3B,ENTPD6,ESF1,ETV1,FAM110A,FAM126A,FAM182A,FAM20C,FASTKD5,FBXL18,FERMT1,FKBP14,FKBP1A,FKBP9,FLRT3,FOXA2,FOXK1,FSCN1,GARS,GET4,GGCT,GHRHR,GINS1,GLCCI1,GNA12,GNRH2,GPCPD1,GPNMB,GPR146,GRID2IP,GZF1,HDAC9,HIBADH,HNRNPA2B1,HOXA1,HOXA10,HOXA11,HOXA13,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA7,HOXA9,HSPA12B,ICA1,IDH3B,IGF2BP3,IL6,INMT,INTS1,IQCE,ISM1,ISPD,ITPA,JAG1,JAZF1,KBTBD2,KDELR2,KIF16B,KLHL7,LFNG,LRRN4,LSM5,MACC1,MACROD2,MAD1L1,MAFK,MAVS,MCM8,MEOX2,MIOS,MKKS,MMD2,MPP6,MRPS26,NAA20,NANP,NAPB,NDUFA4,NFE2L3,NINL,NOD1,NOP56,NRSN2,NSFL1C,NUDT1,NUPL2,NXPH1,NXT1,OCM,OSBPL3,OTOR,OVOL2,OXT,PANK2,PAPOLB,PCNA,PDGFA,PDYN,PHF14,PLCB1,PLCB4,PLEKHA8,PMS2,PMS2CL,POLR3F,PRKAR1B,PRND,PRNP,PRPS1L1,PRR15,PSMF1,PSMG3,PTPRA,PYGB,RAC1,RAD21L1,RADIL,RALGAPA2,RAPGEF5,RASSF2,RBAK,RBBP9,RBCK1,RIN2,RNF216,RNF24,RP9,RP9P,RPA3,RRBP1,RSPO4,SCIN,SCRN1,SDCBP2,SDK1,SEC23B,SIGLEC1,SIRPA,SIRPB1,SIRPB2,SKAP2,SLC23A2,SLC24A3,SLC29A4,SLC4A11,SMOX,SNAP25,SNORD17,SNRPB,SNRPB2,SNX10,SNX13,SNX5,SNX8,SOSTDC1,SOX12,SP4,SP8,SPEF1,SPTLC3,SRXN1,SSTR4,STK31,STK35,SUN1,TASP1,TAX1BP1,TBC1D20,TCF15,TGM3,THSD7A,TMC2,TMEM106B,TMEM184A,TMEM196,TMX4,TNRC18,TOMM7,TRA2A,TRIB3,TRMT6,TTYH3,TWIST1,TWISTNB,UBOX5,USP42,VPS16,VSX1,VWDE,WIPI2,XRN2,ZCCHC3,ZDHHC4,ZNF12,ZNF133,ZNF337,ZNF343,ZNF853,ZNRF2
ABCB5,0.9999999999999999,-0.2067884033222087,0.09595943393344711,0.11715034880609668,0.44766204741460414,-0.13945870249543285,0.2964905654140921,0.38671162627421984,0.04258706789968689,-0.37951426226649276,0.33477789648791906,0.2851648317431333,,0.21276741311582778,0.2091978400979175,0.17371324007447794,0.1647159692600111,0.17071841261954357,,0.47525097195209215,-0.13124019933219244,0.08115866893224932,-0.010486470878444907,-0.04003920260701774,-0.11209915215719281,0.23687525073264742,,0.12628663296314804,-0.2017079075225343,-0.15137804079542266,0.04838166445073827,0.20163040786935799,-0.16309847974150316,0.08582616883102087,-0.022661272698082567,0.19179901724094672,0.28560784468571687,0.011232056412729636,0.041631866775204134,-0.19307268941195824,-0.029041008637508345,0.06568099878646524,0.03914700689825641,0.15365044535635813,0.09823591722775718,0.2135453932106397,0.2147403248680586,0.36029739950930584,-0.010182208208661623,,-0.23100445989675303,0.15067469628190192,0.21990295572408508,0.35560708777777295,,0.24831863112809247,-0.14991559335160526,0.28064869953058685,,,0.05762714672909759,-0.11409982380118047,0.12998649770352205,0.3751034398123829,0.02874420641735586,-0.08549294874615519,,-0.29233286789745627,-0.30481837919620214,0.42998938500037703,0.1938505935377283,0.0284626323745695,-0.1690785635548296,-0.0032386955959488096,0.42609630130229975,-0.15997688787495112,0.3858134734800655,0.05600284544955784,0.26730740819027105,0.019632314409147276,0.14868513688526314,-0.1868663505295913,0.413968706864987,0.09578942207609446,0.19427260025139478,0.01754624229025483,0.030049568285028135,0.1584907889690438,0.36897224549024893,-0.019530752414977853,-0.1852267561353915,-0.09081214547331537,,-0.050300045532179795,0.22787265314614247,0.4931973789986808,-0.03689291401293268,-0.17368255731785837,0.5436768236525749,0.4071218782561105,-0.017018744864725866,0.1478241269638855,0.41549119706391036,-0.023086080214754424,0.2072081005834907,0.18579764410660718,-0.10480597961958597,0.05162243925430977,0.018866388569553142,-0.019929382951573305,-0.07097063380285341,0.247297216219734,-0.05521524193205897,0.0529041338774937,-0.01774285987170665,-0.11154582001996147,0.3441211676830023,0.10480980913264154,-0.2836324684923946,0.3637361430176239,0.07606578189743038,0.24461048904553373,0.2559638314728522,0.28717207382967475,0.6232608018433899,0.15262795660369421,-0.055136333056260305,0.0007949112072588311,0.40536472902608495,0.2684650908945961,0.21894162316697488,-0.1266424070500195,0.2280883211470242,-0.02012705774900329,0.18604168357155063,-0.20877112793794114,0.08399463161656974,0.04554372942663065,0.22002003938979597,0.19197224317591272,0.07716502652127451,-0.1511864617760092,0.47843719061518936,0.14030682851643975,-0.2882362396807145,,0.15661202836809746,-0.27275669647621054,-0.2299070568963748,-0.009045369027781563,-0.08186381710371729,-0.09530265996795606,-0.07293772870919064,0.2083823920999257,0.134123454396541,-0.16531077250289672,0.2520284292795924,0.0037325623993237945,-0.16383918719858487,-0.10500764493909935,0.07266883261837244,-0.08280798038070283,0.21961154010319126,0.23242028675861331,,-0.032649181813276994,,0.11034183899362925,,-0.327196639533021,-0.015505047506615882,,0.3249615991270462,0.18202554794091402,-0.211462282861767,-0.09583303301398427,-0.028630220920118174,0.06240842137827785,-0.22217575634426068,-0.0764111022219857,0.4716886099265254,0.1776775819931749,-0.08207922059066328,-0.2756337750980816,0.07923744882113916,-0.14196692077365206,0.13914554310691796,0.07695680513604916,0.06410157100433168,,0.532617793521646,0.221510439835028,0.1874774520431738,0.4104746857468019,0.2670137275439106,-0.32960619795888724,-0.08366493341713338,0.17457706167640327,0.31562535028167427,0.3512011184090284,0.22951607811709507,0.1249168173234662,-0.11950506729792709,-0.011843649787933432,-0.021480130448282803,0.10491527730756095,0.06284228056160122,-0.08204557557230939,0.4714726419316573,-0.13695591325646025,0.3436374617022295,0.27631271411449015,0.2935758924371229,0.4203542051675828,0.3780951220701964,0.15820820024240745,0.5216693176873942,0.028744626428237403,0.12975653440697504,0.031580102761342384,0.2653425155132865,0.021987460297130723,-0.2916992338674125,-0.29588637174223803,0.22619859713045237,0.1705796181683322,-0.28967708451379137,0.17438839933661965,-0.13707644400931776,0.1366411812112711,0.31082038906077286,-0.08530851462258152,0.15515298846092945,0.10139241113709102,-0.16368169577329275,,0.1669599838022691,0.16270177224599242,0.21998773157375812,-0.031201215641416022,0.1976165748209985,0.2581727992108808,0.28101085872255094,0.017535671454892546,0.5966452129459715,-0.28128658732079154,0.013809907620499719,-0.16890746115183772,,0.16802545684944828,0.32636775112088423,0.11933432930803928,0.004055199750340125,-0.1385054947757827,-0.21517759899280414,0.3407374496454965,0.42722219545838835,0.10786392141298959,-0.06948637155392613,0.08383295077919957,-0.16054293167206568,,0.059304406128202924,0.2528617810187307,0.01693014308771277,-0.016747594816565542,-0.1038790906874104,0.20173723198158772,-0.3234880768827956,-0.14982303858527848,-0.02555706450961256,0.13438047414349788,-0.20317522407406688
ABHD12,-0.20678840332221132,0.9999999999999251,0.4360877738301652,0.19002277515993876,0.10950412189967862,0.021509761897018854,-0.18216360060769557,-0.20747008380442628,0.06156068874080508,0.4840370019534721,0.2797018181335791,-0.11978123494563604,,-0.12075840701242456,0.22904554479792769,-0.2359588007004234,-0.09021629779813731,-0.14016092277823114,,-0.4148040457971708,-0.16553178621315337,0.027846822255207973,-0.17753699778256304,0.031590224017292695,0.08820944077267664,-0.25063767877203674,,-0.1917020289187548,0.483720249205411,-0.10581383385298548,0.18800469005053302,-0.19660288015232202,0.4015917415617745,0.2079103294761589,-0.07314780171851923,-0.027458903133937312,-0.4012813648941245,0.20641036008373664,-0.4668807993632205,0.41217297554447685,0.41941226553273364,-0.1401124576283471,0.2566965965192473,0.061179091777791586,0.013057273835583218,-0.30735864291904264,0.28214929941469663,0.2857601040487876,-0.2470504470790172,,0.06105060109736582,-0.14373496595169563,-0.11486398740392802,0.2807113991912782,,0.3136451180719039,0.5795880594675284,0.3196154167335691,,,-0.07117728263544762,0.059777779244139524,-0.02727325916597047,-0.022594361267167407,-0.16060973299007125,0.23914797018145503,,0.37333729404736876,0.19685682424336035,-0.05771029134735161,-0.05044680479655363,0.04285057063892307,0.5416227834526242,-0.16748141419208726,-0.40281144009039477,0.2528937580234627,-0.2295599734449732,0.12726778868525193,0.04878546587894272,0.07965352367124207,-0.18543957117863136,0.008787662784458595,-0.21140609257406376,0.2559139460972058,0.0029423141742463917,-0.06826380790154787,0.13063526436120648,-0.3086515740865134,-0.263143272278875,-0.2646174123790289,0.3514804948276639,0.10472131096626652,,0.4847115859327855,-0.22364774384163183,-0.0738034501711645,-0.2567095351352327,-0.1409531014649908,0.08765437680534399,0.11048428324653939,0.03249423036282831,0.3793618895841573,-0.14852908532201556,-0.016865532560233844,-0.25943894076299023,0.181521575636559,0.06796548900805988,-0.04283874030846608,-0.16437427814628092,-0.010618015477953846,0.13352768485963565,-0.1490590270691854,-0.016585229383023002,-0.1976739581800556,-0.010482278981460988,-0.03264767030357685,0.13435570760520046,-0.04150665402069411,0.189667587435958,-0.037627406437635534,-0.120851997656423,0.35859589600048253,-0.1859040757389201,-0.3566824158539865,0.018737816973360997,-0.0685438933622483,0.27515096617312196,0.046022623201424535,-0.2046695856714192,-0.4142355210376787,0.2067683515407319,0.12800414582892405,-0.1761058744963223,0.12037156518925962,-0.07318498103561887,0.19468554942020005,-0.18136281376866425,-0.05787716754114361,0.08381557463117685,-0.2785092658249349,-0.18153594438622908,0.04625849763234263,0.2512796595003973,-0.31630196975300834,0.22862213597756395,,0.05604155263283324,0.4711794109526784,0.17905753911126607,0.22294479274755277,0.14204245671556637,0.024510397197504245,-0.009300639785618557,0.27535717112662955,0.002547387736951959,0.2508363789577016,0.3964825683337469,0.33795235594084033,0.2725897377096082,0.03148540590158399,-0.26650073298279187,0.684928944918245,-0.09417224504408249,-0.4038852781977374,,0.05377430508086846,,-0.08317906700003229,,0.39269425737440056,0.10480818212948902,,-0.20326784410004423,0.05327647770480493,0.13653898150907548,-0.24709639457437022,-0.22633901579498142,-0.3483506455054831,-0.0011289519552748419,0.21508454428005114,0.1478710581016539,0.1875777958446298,0.046044753426600644,0.24319475929031767,0.18638855444176158,0.20249759288808297,0.20132789520803626,0.2789993754116877,0.022972262362036124,,0.0023533814978466986,-0.3418998215581471,-0.23949548655539124,0.17071143606116393,-0.4771386302279924,0.11506566875429415,0.15154831805503244,0.09584546911562983,-0.203143790000848,0.047640289386205605,-0.15472558529883795,-0.20114235169742697,0.3726467436339867,-0.09803901314998888,0.3100144312294426,-0.03312858543295283,-0.18203367140139612,0.05459822164074268,0.0770073164930751,0.027066155441083223,0.08835086062337151,0.21070035761322747,0.185786915835368,0.01870055486351156,-0.12900477064891291,-0.24853452143092106,0.09853139988289634,0.25498134105313236,-0.2192972288989202,-0.024386497060514243,-0.15602199104664377,0.2649233372027586,0.502891575346417,0.2156694936796843,-0.00594398815586539,-0.24005769941819088,0.19999389725912267,0.19915856678489502,0.1253176182897053,0.1977944222481457,-0.31754833312063935,-0.31685767828733585,-0.17910243690062672,-0.058332259025367345,0.10894686063356694,,0.05390650190530757,-0.09058012270878418,-0.37352222071375607,0.12159192636645266,-0.25128797947030385,-0.1868139451315543,0.18319651478023777,0.09588907410336195,0.11726288814887889,-0.04119460102868614,0.016405266256079836,0.11561872084715848,,-0.050932944817225094,-0.16207265871313806,0.02343464496245593,-0.19633953939184823,0.18159481764929017,0.12197516994876755,-0.05825367225005457,0.05953496698215461,-0.13273519806314185,0.17203780516385075,-0.14635157950409572,0.4068084322970104,,-0.23062387175193072,-0.1466143106327445,-0.050328285602441604,0.24409058650033894,0.21111120675089703,-0.341560897655257,-0.04566376217977781,-0.1452854191385485,-0.14082175713353048,0.08942395819183002,0.16765001670674953
ACSS1,0.09595943393344873,0.4360877738302544,1.0000000000000253,-0.16637319120630314,0.39795368671350395,0.2876777249659518,-0.37772797881081305,0.12708673611314744,0.14486156250249205,0.11561945936216385,-0.02715564744401888,-0.35885819820344295,,-0.13269545948456263,0.6234093749468239,0.1412443663725662,0.0791039751378987,-0.0074554378173419256,,-0.17182028006894545,0.08142002435071719,-0.08892846739438194,-0.20278088282145554,0.3381935321401973,0.24443882311892973,-0.027650924722919638,,0.0647463559055419,0.3044991426464341,0.36133169948573485,0.30023123624451575,0.08225552120522796,0.2435598870292013,0.3327755113861439,0.1604833156236081,0.2623319548407975,0.05002946112885157,0.3699569381171948,-0.15138154505510273,0.38824501004622725,0.45363919793120394,0.15267258811854356,0.6724711848996754,-0.12071330146376093,0.21608093202641082,0.16378013648334921,0.43068843445971644,0.4126133181810501,-0.2955572259469402,,0.32517878706895603,0.37640752203793937,0.18606752952877392,0.3442965081904034,,0.46709301603178816,0.6332198390122346,0.2768899778197397,,,0.4051324100717196,-0.001244242415120494,0.37938877458545367,0.23331954325938783,-0.10849981128426722,0.4962694894623244,,0.5145849873862114,0.35086392259474014,0.37823920322136523,0.18655008416277152,0.15082710073078445,0.7427636739117226,0.27332999840438654,-0.3134764001618603,0.24879638439926177,-0.31499174064441804,0.20633218806689982,-0.18605819052176503,0.27999282168686485,-0.019392531013338796,0.26376470774258426,-0.2022604401159979,0.25777102121363915,-0.0763706529713136,0.13051064584367186,0.6249468569378117,-0.047431996009597424,-0.32356190357104325,-0.15458379178160286,0.29184484052246457,0.30583067427727295,,0.39519910409686415,0.0561419335659724,-0.2258150227846552,-0.05535168088138475,0.2952004831349492,0.06293587600898326,-0.0902039481112916,0.4463503636987473,0.6876908561921283,-0.266975353190351,0.20903843313876488,0.08064294898209508,0.07135703618288701,0.49086988616524957,0.43582798839245784,0.2931742375265594,0.19497291547640316,0.33668848856972666,0.08779529265881462,0.1982113667936755,0.17764340401231937,0.4245377699498093,0.4500657909721078,0.5705466089004275,0.5517414571576833,0.22930225174591992,-0.22348063073314703,-0.5088274647769718,0.4968537356810994,-0.00811943082080677,0.20571116420651903,0.051035219896456596,0.1726049751960427,0.44615134870824763,0.20512893862419646,-0.046627408016668905,-0.08723105108973875,0.09988380548677007,0.39165984263636516,-0.030191232869565567,0.29813633231071496,0.34404602187900213,0.2931708805420463,0.3746410072091212,0.3119076033253405,0.12521483731569238,-0.11014964292288437,0.3098142101070773,0.2037469090623929,0.34245625442233385,0.05301026657813823,0.32350296158690667,,0.11036156487807146,0.46918371252350993,0.33144587866450337,0.3042928809619481,0.680000091738447,-0.03865691020300066,0.37469363593154315,0.2551145254854277,0.29079732264652564,0.4130442109812804,0.3116594301784852,0.4455815322951485,0.1524000304116586,0.17322521101640895,0.07658691298492754,0.6650802343527342,0.20001215696633518,0.016618036108317653,,0.5081230924375829,,0.19494335433819526,,0.23187405713353165,0.2191407014424996,,0.2840997582333691,0.20942947304515733,0.284339492216884,0.00882340930896997,-0.040636275750913796,0.06464418038773652,0.21692192583564657,0.4060748403829284,0.30862800023257997,0.1110618464093178,0.20566526590403508,0.37638078113251155,0.48072488852983686,0.22344329016659809,0.4272335198025505,0.5047117504731967,0.02279234351935705,,0.20195596395030066,0.1560502701808323,0.4001823130460589,0.4944925040239092,0.015070224657509668,0.13442688314417237,0.38755938323867917,0.3864948262539254,0.11709210690456695,-0.12437583954343916,0.24377849130493928,0.09139544639927691,0.02813918562495493,0.5600479807643202,0.29099110551836416,0.3976643738087883,-0.20424238568187716,0.1533408514029265,0.006370166571283311,0.29597249839459866,0.3972321938931094,0.104741414869423,0.07890246836474342,0.0785707983998558,-0.10811747740074548,0.1803079813945319,0.26006302587102764,-0.20267809072317147,0.03784752998145087,0.11574162018200705,-0.29920628814587896,0.2781220937897668,0.27433284036041644,0.3445858882274686,0.09490275170828828,-0.06775976686067935,0.3924492104796397,0.10566954644872617,0.30063471803372316,0.17931098517085048,-0.003306738198573939,-0.2458864277871052,-0.013811183414181727,-0.0636929784724209,0.004439777145234266,,0.44883357599008755,0.2798025775313022,-0.11458060159165293,0.552385433346239,0.06644244795938486,0.23484743861527088,0.31320270572401554,0.0204772225988364,0.24974426318444953,0.06187809594170553,-0.02610189086793584,0.4589730180728307,,0.36493357708376645,0.11999827288243699,0.35336037839386136,0.09063334318514907,0.056194161485818656,0.16508448076373125,0.08036772588939471,-0.18687087456842472,0.06290220644150599,0.32822633077020263,0.11596931793442994,0.3670111647089546,,-0.0980413765876723,0.05560752236766609,0.2542988072554624,0.5534801861611321,0.2725191754119625,0.04005175847175402,0.3711381154355611,0.21011720578453189,0.36089976627902975,0.4466103616648265,0.037406208171349827
ACTB,0.11715034880609818,0.19002277516010124,-0.16637319120638858,1.0000000000000493,-0.13962217918575048,0.17421404237548313,0.17191537346047334,-0.04583282085884797,-0.08249163141946686,0.24513642588844164,0.1803422177489884,0.35029335063966544,,-0.38018982688436037,-0.09099404234799482,-0.34863847471514964,-0.011525379247858014,-0.2512975614124973,,-0.26978759829638066,-0.2744588939997259,0.0393352538198701,-0.1924909946013493,-0.1973287898325464,-0.09968646750868464,-0.5381202014009875,,-0.0901264475136269,0.37203722876358153,-0.20583414129090222,0.3028839240601559,-0.49376272401536914,0.25910810403485574,0.09618413297444743,-0.39275287807881765,-0.25604128468287485,0.04570769297125114,-0.055479243300167465,-0.12542560492314847,-0.09426521583868133,0.3825156737023266,-0.042405496030195805,-0.19310812477577688,0.43319509646640353,0.017466202970434965,-0.03614178500864754,0.09387143049507479,0.1811476360743245,0.12747215316081617,,-0.31082626897792576,-0.4565632372147926,-0.1579968717439137,0.4581754284280075,,0.27079800058072884,0.3877511612306767,0.5618708274182737,,,-0.17031496658161255,-0.3604490355760018,-0.2664050880878763,0.2984495447450632,0.11975923483433908,0.23327402294955746,,-0.13283129161472904,0.05279813724780151,0.05062700124292614,-0.22516506576536918,0.4537571233503563,0.1863661120479673,-0.47287422850300614,-0.3627299499016979,0.14335151220688278,-0.3207435663236433,0.1195687171085932,0.16222023485723402,-0.16932335006971444,0.33887165739710406,-0.21771896168027038,-0.37670240560951945,0.15636195591135962,0.3800533489044515,-0.24954226084795972,-0.025020218594833197,0.07475844123796098,0.39524038022433106,-0.35551343379095696,0.2644202656715872,-0.28790502067159796,,-0.20395086294574138,-0.5755376905181809,0.16983856107405712,-0.2793515897765126,-0.2922083775513986,0.0066368772951531756,0.19732329014471883,-0.029793503322601084,-0.13058600260108552,-0.3528467348072057,-0.24273580710435488,-0.19243387885360957,0.10115857859700299,-0.21802304525539207,-0.1870550739467933,-0.23033574423855788,-0.21056783638616988,-0.047440743458723664,-0.12820622599026532,-0.16898308160723913,-0.34839893317504506,-0.16206917622858058,-0.20525533641381696,0.0995596855888089,-0.15483864931727462,0.29235382639563967,0.01813217229255066,0.12266537511006709,0.319013934179036,0.30488319369507383,0.24180222194789985,0.39174219523358284,-0.41347102391378726,0.06860235285046518,0.0637755067956975,-0.4262671614223981,-0.2026135605896673,0.04479766520270886,-0.31646029868313474,-0.4975575196860228,0.3062884698864281,-0.2218725142216351,-0.1631309675924726,-0.4209708243910832,-0.27962125522160575,0.5772657149410226,0.4480386915325128,-0.07610347964858241,-0.31420236487747966,0.10406261531511268,-0.3772254927279437,-0.2427135934884781,,-0.09920086123212865,0.3153554355950564,-0.08534316115407362,-0.5136148973580031,-0.17015950742216635,-0.1485062841276203,-0.12380608913237977,-0.4367433737630442,-0.24695359353643642,0.04460737918747789,-0.13183512588942145,0.19197158156522431,0.5172132585608623,-0.39958237360617976,-0.3928043969053044,0.06582191697005499,0.000868314208598448,-0.4242827552626042,,0.11960195443934778,,-0.36582237909089843,,0.0021734992577605384,0.263096382035963,,-0.19257170219405487,-0.4710031686933554,-0.30840369603685963,-0.24149153508318916,-0.01640550850977868,0.14018477398833054,-0.511879379815306,0.35987991225902044,-0.1254905854210107,0.013737685117971401,-0.4721308731728524,-0.1412855432434851,0.036296509963789976,0.3882711611227778,0.32718546783257796,0.3723214035221575,0.18123185292219754,,-0.07963942843119484,-0.40269635551558014,-0.45447605269558333,-0.08993534306120851,-0.4762202180715267,-0.4723875115271459,0.26197858652492495,-0.10443274040586076,0.15178127250579848,-0.17948273876260895,-0.0009560310416555935,0.06969454894386203,0.24132846236136782,-0.10508262333235242,-0.3268323991636936,-0.09525648150749622,-0.267681651759475,0.2976572915422921,0.2848981072028902,-0.13210917482689852,0.08285117847513437,-0.21319533415989658,-0.1958963876666596,0.07257672389322598,-0.25119424329557866,-0.14782291850205817,0.05495845616232491,0.2064355768552681,0.4246692053066658,0.3218223407103994,0.04885237867513282,0.03857087044094302,0.2629841798088604,-0.3631382038120701,-0.19716543741308598,-0.5366447459925243,-0.31672639864351554,0.5546548240699115,0.25904304966218533,-0.030423592916047723,-0.6221112345105589,0.19379990154803192,-0.1160951325885279,-0.16641927658694913,0.05664360677376949,,-0.2391708166439171,0.055785239232276976,-0.09651542306516667,-0.2477444093363505,-0.3257108950040635,0.294190063489038,0.5204166933354674,-0.2187935073294121,0.10094924727079513,-0.35124740462409504,-0.5260561637415535,0.11611774528040704,,-0.2540941280937839,0.290865169912938,0.1632350523028878,-0.2955306182933173,0.20565104321212094,-0.20162787680042674,0.15037935429504387,0.2874100883152739,-0.4129388990545186,0.17207634644101652,-0.20705076725761165,0.41333988371327113,,0.018412441326451624,0.2080912062264172,-0.3870367968784586,0.14195029554265637,0.13481614215742485,-0.5485207896393853,-0.026245207211127358,-0.1404463151181911,-0.030983933464063508,-0.4077674568733172,-0.39736550045479596
ADAM33,0.4476620474146041,0.10950412189969141,0.3979536867134942,-0.1396221791857567,1.0,0.1798333247190276,-0.21046461447104506,0.3923533049574137,0.22751283804746408,-0.26844243606218865,0.22473856221597024,-0.035879651647359276,,0.07202658967891394,0.6030425293112972,0.16874660365062297,-0.1669568759352054,-0.18959186766317154,,0.1789150338267427,-0.1018099287727256,0.03274916117130897,-0.2091524584935018,0.15209717620840907,-0.14601330060223755,0.1245006620410169,,0.1262767628999592,-0.20167183506890077,0.20890162464447257,0.0557195079455063,0.2987131576977082,-0.13068024190844063,0.5997952899313087,0.016421674217219993,0.2626674684162911,0.1836298731272549,-0.004922807851936198,0.11637363804718506,0.11319129042685634,0.06945307122080045,0.10097949598176627,0.4870025799797393,0.030568804884142188,0.39357890625613373,0.24621107441860662,0.34447403559211565,0.44151018236819156,0.010743434525882457,,0.007600485337333257,0.18009096011468598,0.06885221158612116,0.45134056838344044,,0.43142400433965233,0.34706223778032386,0.41431521851279857,,,0.1629457505471334,-0.07411736464153557,0.038107523134619285,0.1994256944646641,-0.1320802120514234,0.05100069667008003,,0.11526182256328636,-0.18652930173112822,0.709165422989923,0.1867863090526716,-0.16259826721610043,0.2350827885841485,0.009004871915450326,0.11522441870199114,0.088769386252856,0.12275288725739247,0.16640579905944408,0.23452039404132416,0.02836979702585493,-0.04178800971642402,0.08783943200188077,0.20031894050306262,0.08905741890636344,0.08022363542001054,0.0855368581593201,0.42444202047382745,0.17400699815472395,0.12020872852221398,-0.10365833832901727,-0.04902622696126714,0.0844804555191523,,0.05413147568441358,0.2746910219552429,0.041874054313985304,0.11455935456033271,0.1883941276296519,0.5300842904080267,0.2650726886530389,0.16155865077064124,0.2644046588695955,0.20141591572518838,-0.02810418675139088,0.02496556751488493,0.14628701793604754,0.2947043502636728,0.3310969430450748,0.22206412361141897,0.45133793751784723,0.279218587824586,0.3201977925556655,0.2688647468165077,0.2602476552054244,0.36527385183006256,0.25202647621431923,0.5382439810146321,0.4375658857970187,-0.2082765219190693,0.11588061581601872,-0.2810232066434019,0.5509701589673941,0.034925944497827925,0.24789701491148092,0.38659892322635103,0.09014601914856867,0.08330906620845047,-0.08490641561978882,0.3303193338318598,0.13923366456708652,0.23293777064088897,0.0888023506138844,0.06822715198461159,0.21155176795054775,0.19192864202580673,0.09420473065974765,0.2723075885368205,0.24933784973112336,-0.011331931400239015,0.13504845141934024,0.15832572496406214,-0.05165135536487478,0.5182013656779276,-0.04998419320972914,-0.06847941622195304,,-0.09450246033880866,-0.03424878421512123,-0.13347891828300007,0.18758473681715115,0.29268270532724006,-0.13541839045266182,0.12018687102677364,0.4225737296103898,0.4514654354532617,-0.10378557430356651,0.3859882475147002,0.030461004822687005,-0.20695090412189324,0.12553026164275113,0.2541806869622348,0.12942385172698964,0.34607983849496926,0.11143285981660998,,0.19898832275697748,,0.05445252599112895,,-0.19820895684421835,0.2372484646746705,,0.08787574277127484,0.2920368118018509,0.11875707755661384,-0.14615580649595966,-0.08093590093132746,0.10567192184806902,0.025672590912818857,0.029578648369162484,0.5065473899163366,0.33143681033987293,0.2880062487416515,0.2115562923803512,0.11458732016874909,-0.05939937069170403,0.02874373974597132,0.21261303265874604,0.030518294210547046,,0.5500751515835078,0.07095926952721464,0.3636647981703204,0.6850789247410259,0.23255928372723023,-0.19904077693866087,0.2199216963383332,0.29091085021380936,0.004228171193952992,0.07806081804044687,0.09562518259720496,0.12340709663326978,-0.09192783728934016,0.24809584074084262,0.08841640592340862,0.5158993843703747,-0.17852573486495743,0.19327700357800764,0.355543698623135,-0.16007816117717838,0.5766078979337076,0.40452726661531296,0.3172118942847722,0.5675915038878543,0.21738405579583756,0.1325177914526792,0.7447436434607383,-0.05345019474199168,0.17429575490630375,0.03788131743233774,-0.13122595417108443,0.1045833248862675,-0.10914603925957535,0.037502856472433725,0.23903578415312687,0.08126605206647201,-0.1189684933035037,-0.14905167806965716,0.07631175011569725,-0.1611174801817406,0.19586035369069166,0.026959431277500622,-0.0006610659894587723,-0.06054841919366315,-0.46479390167822593,,0.34738616641102976,0.18015557198827853,0.13030887399754396,0.02699610079630092,0.18821509724839897,0.22414274064624992,0.32901425536945406,0.14354051071088716,0.5106826894922162,0.07069432034194509,-0.007337972723305828,0.21772335081637137,,0.10095716736417737,0.34860533353837886,0.20488837032284468,0.1307241821313091,0.005036882437415478,-0.1367850943049503,0.3093656284816909,0.22430713629575794,-0.02787718830586017,0.14178770278872346,0.11028978067300559,-0.02620259539370058,,-0.16419575287225618,0.06633596425999104,0.06356073762281081,0.10621557616565301,-0.037070473692572346,0.23008828114357965,-0.03363308804856759,0.17344437833082657,0.05241033545787514,0.3774032253580147,-0.16404639545937635
