gene,ABCC4,ABHD13,ADPRHL1,AKAP11,ALG11,ALG5,ANKRD10,ARGLU1,ARHGEF7,ARL11,ATP11A,ATP12A,ATP4B,ATP7B,ATP8A2,BIVM,BRCA2,C1QTNF9,C1QTNF9B,CAB39L,CARS2,CCDC122,CCDC70,CCNA1,CDADC1,CDC16,CDK8,CDX2,CENPJ,CKAP2,CLDN10,CLN5,CLYBL,COG3,COG6,COL4A2,COMMD6,CPB2,CRYL1,CSNK1A1L,CUL4A,DACH1,DCLK1,DCT,DCUN1D2,DGKH,DHRS12,DIAPH3,DIS3,DLEU1,DLEU2,DLEU7,DNAJC15,DNAJC3,DOCK9,EBPL,EDNRB,EEF1DP3,EFNB2,ELF1,ENOX1,EPSTI1,ERCC5,ESD,EXOSC8,F10,F7,FAM124A,FAM155A,FARP1,FBXL3,FGF14,FGF9,FLT3,FNDC3A,FOXO1,FREM2,FRY,GAS6,GJA3,GJB2,GPC5,GPR12,GPR180,GPR183,GRK1,GRTP1,GSX1,GTF2F2,GTF3A,GUCY1B2,HMGB1,HS6ST3,HSPH1,IFT88,IL17D,ING1,INTS6,IPO5,IRS2,ITGBL1,ITM2B,KATNAL1,KBTBD6,KBTBD7,KCNRG,KDELC1,KL,KLF12,KLF5,KLHL1,KPNA3,LAMP1,LATS2,LIG4,LMO7,LNX2,LPAR6,LRCH1,MAB21L1,MBNL2,MCF2L,MED4,MIPEP,MIR17HG,MLNR,MPHOSPH8,MRPS31,MTIF3,MTMR6,MTRF1,MTUS2,MYCBP2,MYO16,N4BP2L1,N4BP2L2,NAA16,NALCN,NBEA,NDFIP2,NEK3,NEK5,NHLRC3,NUDT15,NUFIP1,OLFM4,OXGR1,PAN3,PARP4,PCCA,PCDH20,PCDH8,PCDH9,PCID2,PDS5B,PDX1,PHF11,PIBF1,POLR1D,POMP,POU4F1,PROZ,PSPC1,RAB20,RAP2A,RASA3,RASL11A,RB1,RBM26,RCBTB1,RCBTB2,RFC3,RFXAP,RNASEH2B,RNF113B,RNF17,RNF219,RNF6,RPL21,SACS,SAP18,SCEL,SERP2,SETDB2,SGCG,SHISA2,SIAH3,SKA3,SLC15A1,SLC25A15,SLC25A30,SLC46A3,SLC7A1,SLITRK1,SLITRK5,SMAD9,SNORD22,SOHLH2,SOX1,SPATA13,SPERT,SPRY2,STARD13,STK24,SUCLA2,SUGT1,TBC1D4,TDRD3,TFDP1,TGDS,THSD1,TM9SF2,TMCO3,TMTC4,TNFRSF19,TNFSF11,TPP2,TPT1,TPTE2,TPTE2P1,TRIM13,TSC22D1,TUBGCP3,UBAC2,UBL3,UCHL3,UFM1,UGGT2,UPF3A,USP12,USPL1,UTP14C,VPS36,WASF3,WBP4,WDFY2,XPO4,ZAR1L,ZC3H13,ZDHHC20,ZIC2,ZIC5,ZMYM2,ZMYM5
ABCC4,0.9999999999999913,0.34655550990303574,0.3726623836428356,0.2722116027800403,-0.15083412625203346,0.23375314582080187,0.18321362642154992,0.12601364733400106,0.3182953509517652,0.2905564847392062,-0.09287602382586492,-0.01938001983161804,,0.12202044841738183,0.10436929882117646,0.2450666052330027,0.19550286083324647,-0.03631883180840161,-0.21467790768680253,0.13777027162065197,0.14544769648853412,0.3603358011205489,,0.12405037271491287,0.2774689527864573,0.3162056567715755,0.35036162863629833,0.3633629117383252,0.1512563207125423,0.24500114968823833,0.14137927009457288,0.40101006641875475,0.35858949877900803,0.29609606556261514,0.37390893328809854,-0.048679030489137014,0.38997560508855045,0.09333609085484698,-0.2773321259630674,0.05267231570572358,0.34262295987872404,0.21741978441299264,0.12043021502070199,,0.1832983434709898,-0.037509660677797985,0.27262395127219624,0.21089938377237175,0.350287782135578,0.27555137735866614,0.09794986609196621,0.10056996324285518,0.09305530466329279,0.2986249974754045,0.2042303133062022,0.2892509127504639,-0.05668790774173778,0.08047414335797766,0.1686171112792847,0.3729907496753649,0.24148351809126076,-0.00012865913846598186,0.06734957361866328,0.43787552611591113,0.06729129949890521,0.222560511969857,0.1589681990377083,0.35090149967864304,0.07807167878339943,0.19047182383666234,0.44058965342740863,0.06077200675994348,0.06042278935314222,-0.19443929985765546,0.39874464588628067,0.3280737736578951,0.323791045766339,0.14931243698413332,-0.15262810867089288,0.006987786257184585,-0.12148873110792369,-0.2559373686532936,,0.42621570676988013,-0.04540629635055499,,0.020654408635076463,,0.26476465302492797,0.1686727672390844,-0.1725599317566596,0.24263342409983205,-0.07645023526867753,0.12055428760179443,0.11268978620398859,-0.05790391668649778,-0.04503032763130589,0.15496569024881449,0.49707774674915345,-0.121477866217141,0.12311826425803457,0.31076473119711473,0.29989598869924594,0.5730105556909582,0.2718966198043501,0.20910906646327598,0.3868211403487996,0.24623468203678098,0.269169447176769,0.2907401802391079,,0.275692780882176,-0.10229429333065868,0.08384727973188713,0.22567839270391987,0.18196794405671324,0.3267284845510201,0.09291402663364015,0.026516179420984932,,0.3276460833053059,0.07251704961146273,0.2955202960372635,0.20322163285492684,0.12104708896460066,,0.19860692947935607,0.3004348799115432,0.15040168135094134,0.3419583342222865,0.1420335086111838,0.05565760829068345,0.08272438702729784,0.15437111764791525,0.04452599824021671,0.28347925146830744,0.20994682214486574,0.1877949667070053,0.2218270902071877,0.34318323833168657,0.08549721498204423,-0.05365098643118828,0.18236875318224494,0.23260927169572235,0.4018773211928246,-0.07921765879993675,0.10791848413159447,0.2559438574920598,0.2613684359706869,0.3444745895328291,-0.12740873171860903,,0.17469268383022357,0.3166024059387335,0.26611426058463794,-0.2233143292287642,0.11875824546456025,0.24218700482519226,0.3261843773476838,0.2233778799224433,-0.23098763727303157,-0.24640272155075987,0.059776682492969684,-0.014061455094286473,0.18775674210787363,0.22149025344175904,0.22483126814809437,0.2181580704623356,0.26063404137350077,0.18228539019759257,0.18121620348031733,0.2249154630617302,0.1318680829321372,0.2896840124042997,,,0.29637180190836915,0.17174267171258115,0.17614714035905146,0.23931378382599613,0.1380180151117886,0.2854062049665681,0.03011227789216807,0.3375434682568777,-0.10434332786405547,0.34988974856088334,-0.2510955250374848,0.18994902030656438,0.07782348400958347,0.14962210787050925,0.11677808132640358,0.12150199326198728,-0.021985655664382354,,-0.020832533894279002,0.38555756057666546,-0.10291201441461399,0.28443621929065377,,-0.013391947042208162,-0.015979395802876894,-0.1775254808214192,-0.11805779160994245,0.347270451835776,0.3421629455302566,0.27369985278361697,0.2012652248926998,0.16314128755296897,0.3150581291010457,0.3932967617290313,0.2034349088074345,0.35126308190591876,0.28207591855533853,0.3090863760470523,-0.0016510641495755193,-0.005541298043872175,0.30202581250217736,0.25214492628299906,0.01868968388339478,0.3121792809060173,0.3905484499111966,0.0999960349595513,0.306341510529394,0.3330155315314067,0.3151454788029729,0.14498444622605308,0.2727330784453919,0.3530309339228374,0.11521483041643048,0.43003267594888356,0.24071460324705787,0.34291591091072066,0.2641613435787175,0.1693386467097983,0.27563390973811147,-0.19559186867203962,0.23297861902836808,,0.2029425515627244,0.23237097069056023,-0.23821857703991647,-0.1816671682400176,0.31576789203124767,0.28141284906631014
ABHD13,0.3465555099030447,0.9999999999999915,0.33100405625015006,0.7523904080000595,0.41280155549949715,0.8088140836040777,0.3682233718110209,0.5939795021503675,0.49726630301274705,0.5120905888117425,-0.1080220222699706,-0.09601406110280718,,-0.025702456551195556,0.18388220407110903,0.7805495070379925,0.5598801596644614,0.3523003211939745,-0.1749961910223004,0.2104428706339151,0.09220956756112399,0.7324812758271021,,0.09287374968897658,0.650612003073709,0.6900458029115544,0.43668539068177153,0.003780570698891779,0.362270180879207,0.7635192973944932,-0.08706586795974774,0.849927488412239,0.5683041957209233,0.723438580159377,0.8133657348339383,-0.15221294231857174,0.7269823281285703,-0.09947851080702731,0.17531075236233196,0.10159866702974288,0.7221162460516802,0.36802258228875345,0.06460207822462986,,0.3464173453445778,0.20156809503689416,0.3204005616166965,0.5337024247183496,0.8960603810968523,0.6052201311324418,0.6209765708447362,0.3333883446733061,0.6701629383452312,0.7805749213616779,0.09542043866827843,0.6526301679306926,0.22192304632164334,0.11326296761749793,0.2833491075684377,0.8544193715117586,0.24338250280806925,0.5620385458103073,0.5314676942289436,0.7812252030595856,0.6069996536178296,0.11285286244240046,0.06702801349253971,0.12006258230409123,0.1549423872222764,0.042748341802963,0.8511339585368487,0.13346989832717632,0.20755038951023527,0.04131149124143002,0.7474039447195183,0.3130517155568548,-0.12900162079257296,0.0661177703096231,-0.24633042351574375,0.14244963077612063,0.09924231631731008,0.024730522813321727,,0.7730958067850183,0.2673926366442068,,0.2781273050155031,,0.680960344743912,0.4742915932436338,0.02170984957110573,0.7764450542030785,-0.036972231049412656,0.6123198360340789,0.7544997901335819,0.05354266995566489,0.14946851569859376,0.7753455475787658,0.7238724912140558,0.2311750684371035,-0.0018206167049953413,0.8536050703810429,0.20037372149791483,0.3125619945446278,-0.08437530121284072,0.03208076533284092,0.6477507619221949,0.3200535198385193,0.10409221048483194,0.5027654793960358,,0.8637686510841266,0.06385424765480587,0.1446361851686616,0.841743045151525,0.46880362859114116,0.6200429223007886,0.3795092757807068,0.5816236211581949,,0.6181263890934077,-0.14955752849718768,0.7971004154674551,0.5155052964456075,0.5251139602064526,,0.5260641782843916,0.8089012567173967,0.7204142765841686,0.8095785857084176,0.6110555281369363,0.08157839845413775,0.2920738321631545,0.22199206546402145,0.6142933418817174,0.7801068154287777,0.7263521776192987,0.0912827565840505,-0.039339066257864354,0.780951819572296,0.585682008742158,0.10485723701807433,0.6913596159366057,0.6952064604734506,0.7434680351329166,0.004265980665927561,-0.09878148689461147,0.7720190264745032,0.7044322301224563,0.16566013938574906,0.10181739384623395,,0.10125339268833874,0.7096517777955225,0.7844539818831509,0.22908693603156488,0.7998534573512976,0.7659751763236174,0.796259660075405,0.8274308384386944,-0.47776246662336047,-0.032428474352283986,0.4654515272782589,0.26218221402414127,0.33841416931610346,0.07963014764267201,0.16567630436069017,0.7813280642113747,0.6284874244169135,0.49330006435689017,-0.05789183186914709,0.6162939497488671,0.5166945604145304,0.8584072439892184,,,0.8061679592645687,0.6226568019151021,0.6519579714955629,0.36775647910195325,0.5690684963869856,0.2747444571282095,0.1983087461877659,0.7743691936166487,-0.09839907689125713,0.09320890379399073,-0.2421963824802447,0.5511296524509458,0.38145804713482956,0.5805164106271052,0.5211597293032583,0.37814030474713745,0.06173284154932469,,-0.06312045802434789,-0.05468390731703189,0.38450058652660285,-0.07494742905672469,,0.008567115612660346,-0.14639966793203482,0.0590171936464168,-0.01572774737022381,0.8616131101672442,0.7710280588498374,0.7472051394116856,0.2698979746347713,0.7250429181017002,0.41169056540574317,0.8519703399368767,0.2873286727156205,0.7981659759169512,0.32334744121675146,0.6127384688035409,-0.05742137976815842,0.23807316233843903,0.7954111943261479,0.5390630029926818,0.38062692427898864,0.2308961188344929,0.8720474659383384,0.4744624616521711,0.34214097066307053,0.5462471379740763,0.7502194527178038,0.6705072253839846,0.8973003194182776,0.8183447927139501,0.46856281987654214,0.6124715030718064,0.725635035771043,0.7285375970266941,0.7935309214071852,0.03702560749393539,0.8056787401366842,-0.19513451069939033,0.6819794665271801,,0.3803822206365173,0.6204653163940661,-0.07646836103178078,0.03548421091485566,0.7650278886989337,0.7695840739902239
ADPRHL1,0.37266238364285914,0.33100405625018,1.000000000000013,0.14491982077663143,0.010186337313570824,0.2135069418780277,0.11640832889944086,0.06385801710573925,0.31134321860577124,0.21504478394304938,-0.07769269689179398,-0.13917709802637876,,0.04023680788035626,0.11048176028509145,0.23200696197471324,0.06014726561192986,0.2505742185879078,-0.2178101930119763,0.3407204742341811,0.14954665680150203,0.3895122894402874,,0.025079539151555127,0.27923031639444473,0.31708023718216044,0.18029472231328444,0.0006618342226592324,-0.07960079836949858,0.10745946149239245,-0.18685695781973208,0.43009036998415895,0.42190955925869644,0.2731544451603748,0.31024112876806414,-0.006797606072059298,0.32186569376724294,0.1442794397652244,0.1893763411097348,-0.03565730101055512,0.2470876960922478,-0.1591328626382312,0.3203785592719846,,0.21355824746381422,-0.042632250349033465,0.5704122095848396,-0.008808702602671983,0.2717665258644658,0.05635199208300675,-0.015261175532136002,0.03858928283996817,0.04048640744990109,0.25878400631088605,0.05605757958652259,0.24560452284550288,0.026499394267457493,0.055701641634429026,0.015371075562628981,0.38551723966257045,0.4370567518218561,0.24711869995826466,0.08213221858473886,0.22932416457187005,0.110114013449564,0.45285923649077464,0.38196846087836933,0.4164493116073544,0.2213932660583814,-0.06670390944745085,0.3865248821132437,0.17698914674649807,0.2064539906905999,-0.14924702508424903,0.3868439995462209,0.19697068333791126,0.15745290925909228,0.03270169775419832,0.13184548752900774,0.04106780538058131,-0.25534156025447863,0.02653056749247732,,0.15631399485784636,-0.09562022042009384,,0.08269505030213513,,0.1353287737549075,0.23153798904872996,0.26321831101841225,0.1299173601430745,0.1527772368058006,0.08793999379342447,0.15752511795176077,0.26855225465571353,0.10409183160683833,0.15382042872351978,0.2502543739339141,0.10572438255585899,0.16510676467606172,0.3742830214182117,0.3872728951137822,0.2687783374362353,0.22295186952742851,0.289041067388795,0.12910258769840344,0.29040643829331153,-0.10752922238965143,0.2526510015984322,,0.15014169664137247,0.2974589220195988,0.4108449255736868,0.3870024902039658,0.06693440388870403,0.08268144443176369,-0.01325642900694804,0.2774269583315094,,0.23872615630560756,0.15842379859799757,0.30337955454880383,-0.060107584075969146,-0.029409672054888782,,0.07425736152080338,0.2957833360714263,0.14745229895016312,0.17505274479738417,0.2491072009586197,0.37094140041525164,-0.007990377077768153,0.18958161051727399,0.211339034412605,0.296826816656544,0.1039145406599716,0.12682176828702163,0.39443243883290635,0.16278072777327207,0.08179682862301245,-0.026390946864344907,-0.05348590406197321,0.11236362530308305,0.38522495840756016,-0.14848227825104116,-0.23703839220496054,0.2142028469283801,0.2325300710395633,0.20946071298455088,-0.13477380966707248,,0.1469618328070995,0.25827701131557235,0.13979891654771606,0.030734196036305818,0.2837975109215096,0.21290756826745164,0.23548319776655438,0.06700376818201408,-0.19237802653270797,0.15222219897655664,-0.12233399846149566,0.1033014495285484,-0.10166165632455794,0.3752711547079652,-0.08897744713911929,0.16238228310003122,0.020722707991646057,0.4318250732557573,0.08951482779192112,0.11756162434411271,-0.06818617383059934,0.37821506799333926,,,0.2667676323045775,0.22528357695146103,-0.042517529596159016,-0.07198337836959705,0.22288022465094276,0.2473179226305642,0.09768577711966317,0.3261994319765148,0.05922645665659635,0.1900786382327398,-0.16690449981826427,0.062474713413161534,0.28994986492475006,0.08472529613594204,-0.042338763229846345,-0.028568255782128616,0.04828624303084828,,0.21021766624106167,0.06676426523836863,0.06322066121264515,0.23745826690795763,,0.12088290372753863,0.30934118138761935,-0.10631121283648529,-0.3089957327029314,0.36701689770532825,0.17704280178603776,0.2140583217709626,-0.27752002506206336,0.25648758960175305,0.23580484523697343,0.2567885448535063,0.32916602290688685,0.19400602099352954,0.5229796259004827,0.40232013714506765,-0.05988071314059119,-0.14163310176177712,0.24884600643120347,0.22269762297722373,0.10608875223772096,0.28423281851048193,0.3035790234654053,0.1295267610671357,0.26378446572906183,0.25341655529678325,0.34774473457448957,0.016329955222414132,0.25793652232556136,0.27044975261890447,0.19677225882751223,0.14678583352637412,0.23070306132864832,0.2507253466561861,0.1814520631681068,0.10048116954961935,0.23940895733176723,-0.04128012237039549,0.0726189020794031,,0.1889835471682553,0.14777487586101423,-0.1358973302593539,-0.15493353968769022,0.3024058024597094,0.26677855081919344
AKAP11,0.27221160278004014,0.7523904080000438,0.1449198207765889,0.9999999999999706,0.5315204576646724,0.6664558042887079,0.3405555430174668,0.6620219437055572,0.5725742324554702,0.3581026313712239,0.01904500942211624,0.0030524693022590888,,0.13226516684530443,0.12419626595628856,0.7323403709583585,0.7786789611581766,0.3649224690205394,-0.04408271798992691,0.1989798588552164,-0.08406211739858378,0.730321891828506,,0.20065598935072518,0.7188665367514228,0.5949941972873307,0.259109086085388,-0.009116362810608361,0.5850423997300281,0.8214349714650317,-0.11802375156785093,0.6657915189029915,0.5393357073206919,0.7623390065932228,0.8484512586600587,-0.09530016801538968,0.577861039620156,-0.04404409376694114,0.015585428020235029,-0.05037046161889774,0.7378617137253657,0.3367304772257685,0.012449517461221176,,0.20521240660353995,0.5153875046443683,0.19588082981003865,0.6200485405431232,0.90048440118076,0.6309521079263342,0.691929664794972,0.4570305396297541,0.5621298186250764,0.7113651886372103,0.29205523594744714,0.5626688698724301,0.2631133325623171,0.06243223072565452,0.09223612126736197,0.8113225253836439,0.11862363699505143,0.5526087579891676,0.6422506404369209,0.7167448489445916,0.5597914650475264,-0.06524232908739287,0.011914149867180797,-0.0016250068607514643,0.1451295208705191,0.09633870274707931,0.7268344514838004,0.24249109751066614,0.11962881312067605,0.15601634702225525,0.7736054394992615,0.42101968932059486,-0.13430346036968352,0.14624774098962764,-0.1884127458219934,0.1888619251888987,0.09006339261013986,-0.17531334781011618,,0.5995603939913895,0.28008982899338475,,0.2604967679849562,,0.7377121029843142,0.28071398810901893,-0.09442416007458719,0.7617644690171027,-0.12678613347019124,0.6473034601537412,0.7966247249202929,-0.06334658261443962,-0.03915890347580353,0.8137059521813189,0.626541975314453,0.302145296009147,0.0021233447930284976,0.7519373703285211,0.19562755558228895,0.15815873367640304,-0.048435110249233866,-0.09270528785411337,0.4876187635404952,0.29625439079089766,0.03628328247443651,0.5305754044667688,,0.8331786791258253,0.05897982408458571,0.1683222717438791,0.7912739283532789,0.5011490916985901,0.6739689516659203,0.28794809022127915,0.6247031318558278,,0.6228759141116892,-0.08464397321620178,0.7368254266896742,0.5872277892065852,0.6598146186450743,,0.8093185327113599,0.73354015326316,0.7474216043621815,0.7069342314372516,0.5739759309582216,0.018673486529784882,0.6163296196001855,0.2603063318689598,0.5795179526389492,0.8171018573495898,0.7879440765789651,0.1922399152970272,-0.035839993280693094,0.6798314495247617,0.6268975692524928,0.2800006881907799,0.7545843886387084,0.6867873182608448,0.5795632805526905,-0.12560945443807398,-0.1278537314166522,0.8629200516642938,0.7598669797260391,0.0590237331513653,-0.023524713771391457,,0.17530599816959327,0.468575714088504,0.8819769950757056,0.15666171498893913,0.7086134870399168,0.8206149129662523,0.6382337145375198,0.6719411376018941,-0.41233018363521967,-0.013120134327647408,0.6371375042837801,0.00022415818686343764,0.2208424394379846,0.14453203948675342,0.02422774122787285,0.8185465417303371,0.7462862563271803,0.4697548036732547,-0.07612869721540669,0.6167036995587061,0.7164875607438297,0.7126509894953306,,,0.7500112590383422,0.8064354369461585,0.5497226502150665,0.3802729407943732,0.48059718311737626,0.1119233395147932,0.05435003441206463,0.8266180045234336,-0.009751297842247637,0.08994778290584181,-0.07551364961362396,0.5500808835775379,0.14291598600374444,0.4901268333524163,0.6021464496024791,0.4152703009374421,0.2779236076954648,,-0.05955604223641491,0.07801471482686242,0.35024491763815124,-0.2411692247279998,,0.29006274574282365,-0.22080719261295462,-0.09119143965865528,0.23217682826160155,0.7668230851407202,0.7502734116583926,0.7348294737494562,0.3981834796950574,0.7682491519362157,0.32690780126531527,0.7601517894874129,0.09003318287250177,0.7719519258526948,0.15752772793559838,0.5854725270144174,-0.040418300693655616,0.3253309272175285,0.8292564350307133,0.24831400354703817,0.34825998038708034,0.06817067925005206,0.7564080633016192,0.2463696379873515,0.3759230576934414,0.27098600376203974,0.7836086235858117,0.5900432462749051,0.8047914821420326,0.7986625431698914,0.6443923816478244,0.8024409880330176,0.786804277623233,0.8804287624905338,0.8492369927944112,0.17347927654506828,0.786044039103647,-0.1062813615134169,0.8839271528826672,,0.6621433820398479,0.7163802810387383,0.10069974462808796,0.22079624309023946,0.8934211948023595,0.7932416146767954
ALG11,-0.15083412625202003,0.4128015554995122,0.010186337313564327,0.5315204576646968,1.0000000000000058,0.4071979974401635,0.25911092027115246,0.39406049258877307,0.41132833504046434,0.04089991717700115,0.2667875236497718,-0.2926282948745069,,0.1570092762044451,0.10456174004050828,0.3597077420435432,0.48684734207569397,0.35133536107696245,0.02848482980905345,0.04510296024172113,-0.11579989927630606,0.3521856103015321,,-0.022569633946320663,0.3289660068755564,0.396224169116629,0.13110195851040268,-0.29812275264706495,0.40642690445146734,0.4638829463357996,-0.058549099068946286,0.2649652814251658,0.1785325078058358,0.5732430701659865,0.38917110943556216,0.02068063973109818,0.19643021806709082,-0.06765082784561272,0.019882603919214526,-0.08408731671558765,0.5582132208060948,0.15633713256525752,-0.14870304478507582,,0.24508299755882557,0.42165804905344345,0.07681419328357869,0.2836368158289118,0.5494678510977588,0.3050013465443899,0.46167183633600317,0.46382400498532356,0.4165678626636837,0.4745918258592064,0.31762425045448794,0.2759970560903814,0.04914008746926518,0.06549089497997564,0.1771812669933538,0.43539749642060344,-0.10184202950567603,0.3585386205942924,0.5718575654851685,0.2916168716083796,0.3955160141106497,-0.12670634235088618,-0.1567279435884037,-0.09264604109098544,-0.034104947213694815,-0.03904014476912651,0.3239254915753357,-0.08353932527334086,0.2279879202595242,-0.1676028612425248,0.36422677317207386,0.1494362892502369,-0.27616734587571495,0.017456095372745506,0.04513792439717168,0.3545868551900175,0.15279068018251318,-0.008609026237860229,,0.19214458735199408,-0.0025238699217018856,,0.46110538877162466,,0.4749881005297488,0.3133037633742952,0.1811578574655357,0.4662843044655233,-0.02010045851233093,0.4982658744322478,0.47527125570577433,0.056823617789856264,0.11515795477542022,0.5685720507529012,0.24684041104008875,0.3678527187284405,-0.20806010360724067,0.39001798501547175,-0.04233734493303827,-0.058843487043174124,-0.05646523869782087,-0.05909664507541546,0.06142543738918998,-0.03674039985826913,0.021382127593030095,0.20565186010946854,,0.4387233581889186,0.19279406224178072,0.2132736453051911,0.49586959116462176,0.5150794439868731,0.41679623108242514,0.24051681769367514,0.6191350559090785,,0.3114729483615592,0.10982536277857345,0.47328794631043514,0.2317233916004014,0.40241767222093827,,0.5197075249352878,0.5121142530359178,0.489069050105575,0.2682713441593741,0.31404665900269685,0.22994296059266311,0.37558312347677497,0.10686262891466689,0.4049671188689914,0.5304393848762446,0.40540613865378045,-0.1365787620383609,-0.24361948218659438,0.22458140024213896,0.4423554414825297,0.2675665924306271,0.39591809800517014,0.45461143226430123,0.3289565302789725,-0.1600458149754558,-0.11348059429079263,0.5675839852079261,0.46411999825317307,-0.10720609968340973,-0.06803581905786446,,0.03291048301161752,0.37953161006062763,0.5215763794640522,0.42106354907863863,0.5253221801295065,0.4641173103106345,0.34712307140541543,0.436418009895335,-0.17850732631724409,0.058925264922292844,0.5425879327404705,0.20521448407213408,0.0008746934053181345,0.1020487711691842,-0.21390370974071085,0.32918247469254375,0.532841829210699,0.30449758599692583,-0.15428018120304107,0.25545608028595557,0.2728996533708994,0.40566835118124805,,,0.4951082243448482,0.6359791302232036,0.36929493093767013,0.2212008835555857,0.37547283484851757,0.17218350280414388,0.03599881042115857,0.36702060531408853,-0.03703211812531447,-0.21759736462812163,0.034796434464685125,0.2858789834618478,0.21334113013399406,0.29814790514760015,0.42123646795687064,0.13486250541777473,0.31466335333189716,,-0.1576634349746965,-0.08378369600992785,0.2681604397520411,-0.362798292389536,,0.3742066646885334,-0.16490648917847958,0.2087793317013646,0.09891171944792648,0.4225913810211028,0.3532017490540448,0.5316694272509398,0.043756367395361595,0.5417761831500384,0.14343199040851393,0.3424010088938919,0.14596315849471414,0.4131248431092033,0.18429397465070615,0.30752070286698424,0.15776736991564458,0.02629208959328336,0.5224097604824848,0.15798866742239456,0.2956623991285299,0.1392464215869798,0.4032535209846964,0.2559707157535216,0.3067054281842457,0.14708083972119368,0.3637695263989888,0.27176884112389704,0.4378822311227812,0.4599203559215494,0.5031835208399867,0.34692104996471407,0.4333027240115372,0.6089111578757062,0.5054009242666883,-0.10963666760628679,0.4910812080775673,0.33032053196758887,0.478563057767495,,0.5391814768025012,0.4283202990683143,0.17900561083508348,0.2583756076873925,0.5514305803230526,0.47076345664571984
